,지역,시군구,제목,모집기관,봉사기간
7,대전광역시,서구,평생교육 업무 지원 자원봉사,대전지역사회교육협의회,2019-07-15 ~ 2019-09-06
8,대전광역시,서구,제11회 대전효문화 뿌리축제 행사보조 자원봉사자 모집!,대전서구자원봉사센터,2019-09-27 ~ 2019-09-29
9,대전광역시,서구,제11회 대전효문화뿌리축제 자원봉사자 모집,대전광역시,2019-09-27 ~ 2019-09-29
0,대전광역시,서구,월드비전 대전세종충남지역본부 사랑의 빵 동전모으기 봉사자 모집,월드비전대전*충남지부(사랑의도시락),2019-08-26 ~ 2019-09-18
1,대전광역시,서구,[서구자원봉사센터]9월 청소년자원봉사의 거리 환경정화활동 자원봉사자 모집,대전서구자원봉사센터,2019-09-21 ~ 2019-09-21
2,대전광역시,서구,[서구자원봉사센터]9월 청소년자원봉사의 거리 행사 보조 모집,대전서구자원봉사센터,2019-09-21 ~ 2019-09-21
3,대전광역시,서구,대전 은혜노인복지센터 밑반찬만들기 보조 봉사,대전광역시 서구,2019-06-26 ~ 2019-09-25
4,대전광역시,서구,[서구자원봉사센터] 9월 청소년 심폐소생술교육 및 거리 캠페인활동 봉사자를 모집합니다.,대전서구자원봉사센터,2019-09-28 ~ 2019-09-28
5,대전광역시,서구,[서구자원봉사센터] 청소년 심폐소생술교육 및 캠페인 활동 행사보조,대전서구자원봉사센터,2019-09-28 ~ 2019-09-28
6,대전광역시,서구,개인차량을 이용한 도시락 배달봉사,월드비전대전*충남지부(사랑의도시락),2019-09-01 ~ 2019-09-30
7,대전광역시,서구,장애인직업재활시설 쇼핑백 제작 작업 자원봉사자 모집,월평장애인보호작업장,2019-08-01 ~ 2019-09-30
8,대전광역시,서구,도시락집내 청소봉사,월드비전대전*충남지부(사랑의도시락),2019-09-02 ~ 2019-09-30
9,대전광역시,서구,대학생 학습멘토링자원봉사,(사)한국자원봉사사회개발원대전서구1지부,2019-07-01 ~ 2019-10-01
0,대전광역시,서구,건강 죽 나누기 자원봉사자 모집,둔산종합사회복지관,2019-07-05 ~ 2019-12-27
1,대전광역시,서구,지역아동센터 악기지도 교육활동,서대전지역아동센터,2019-08-01 ~ 2019-10-31
2,대전광역시,서구,대전은혜노인 복지센터 밑반찬 만들기 보조 봉사,대전광역시 서구,2019-10-16 ~ 2019-11-27
3,대전광역시,서구,둔산동 행복한 실버케어 어르신 활동보조,행복한 실버케어 주야간보호,2019-09-07 ~ 2019-11-30
