,지역,시군구,제목,모집기관,봉사기간
9,경기도,용인시,요양시설 재능나눔 시설 내부 도배 봉사,기흥해피요양센터,2019-07-18 ~ 2019-09-30
0,경기도,용인시,요양시설 주거개선 도배 봉사활동,늘편한요양원,2019-07-25 ~ 2019-09-30
1,경기도,용인시,용인농촌테마파크 프로그램운영보조 및 환경정화활동 등,용인시농업기술센터,2019-09-01 ~ 2019-09-30
2,경기도,용인시,"오픈더퓨처-나눔쿠키,나눔생필품제작및 전달 활동",오픈더퓨처 죽전지부,2019-07-01 ~ 2019-10-01
3,경기도,용인시,"요양시설 어르신 대상 말벗, 활동보조, 프로그램 보조 활동",용인다솜노인복지센터,2019-07-03 ~ 2019-10-03
4,경기도,용인시,어르신을 위한 민요공연,너싱홈예원(구성),2019-07-08 ~ 2019-10-07
5,경기도,용인시,어르신 식사보조및 이동 보조활동,어르신사랑요양원,2019-07-19 ~ 2019-10-18
6,경기도,용인시,용인시육아종합지원센터 장난감도서관 업무 보조활동,용인시육아종합지원센터(구갈점),2019-07-11 ~ 2019-10-10
7,경기도,용인시,용인시진로체험지원센터 2019년 용인시청소년JobFestival 활동 보조,용인시청소년진로체험지원센터,2019-10-16 ~ 2019-10-16
8,경기도,용인시,용인시진로체험지원센터 2019년 용인시청소년JobFestival 활동 보조,용인시청소년진로체험지원센터,2019-10-17 ~ 2019-10-17
9,경기도,용인시,요양시설 어르신들을 위한 이미용 봉사,어르신사랑주간보호,2019-07-16 ~ 2019-10-15
0,경기도,용인시,요양시설 어르신 대상 식사보조 및 이동 보조 활동,어르신사랑주간보호,2019-07-19 ~ 2019-10-18
1,경기도,용인시,요양시설 어르신 대상 식사보조 및 이동 보조 활동,어르신사랑주간보호,2019-07-19 ~ 2019-10-18
2,경기도,용인시,어르신들을 위한 재능나눔공연 봉사활동,어르신사랑주간보호,2019-07-20 ~ 2019-10-19
3,경기도,용인시,독거노인 쉐프모임방 프로그램 활동보조,수지구보건소,2019-07-23 ~ 2019-10-22
4,경기도,용인시,용인시육아종합지원센터 장난감도서관 장난감 세척 및 업무 보조활동,용인시육아종합지원센터,2019-08-01 ~ 2019-10-31
5,경기도,용인시,"농인 가족 지원 프로그램, 수화교육 및 자녀교육",예손수화봉사단,2019-07-28 ~ 2019-10-27
6,경기도,용인시,"중증장애인의 식사보조 봉사 및 장애인 이동, 특별활동보조 봉사",글로리아장애인자립생활센터,2019-08-11 ~ 2019-11-10
7,경기도,용인시,요양원 어르신 이미용 재능기부 봉사활동,푸른초장 자원봉사단,2019-07-29 ~ 2019-10-28
8,경기도,용인시,요양시설 어르신들을 위한 이미용봉사,너싱홈예원(구성),2019-08-01 ~ 2019-10-31
9,경기도,용인시,어르신 대상 공연활동 및 재능 나눔  활동,해피라이프요양원,2019-08-01 ~ 2019-10-31
0,경기도,용인시,어르신 보조활동 및 말벗,해피라이프요양원,2019-08-01 ~ 2019-10-31
1,경기도,용인시,"요양시설 어르신 대상 식사, 말벗, 이동, 프로그램보조활동 등",너싱홈예원(구성),2019-08-03 ~ 2019-11-02
2,경기도,용인시,요양시설어르신 대상 재능나눔 이미용및 색소폰음악공연활동,한마음주야간보호센터,2019-08-01 ~ 2019-10-31
3,경기도,용인시,"어르신 대상 음악,공연, 미술 등 재능기부 봉사활동",더나은 주간보호센터,2019-08-01 ~ 2019-10-31
4,경기도,용인시,"음악,공연, 미술 등 재능기부 봉사활동",더나은 주간보호센터,2019-08-01 ~ 2019-10-31
5,경기도,용인시,장애인 가정 장애인 대상 보조 봉사활동,예손수화봉사단,2019-08-04 ~ 2019-11-03
6,경기도,용인시,시설 청소 및 환경관리 및 말벗 서비스,한가족사랑요양센터(주야간),2019-08-16 ~ 2019-11-13
7,경기도,용인시,학교 밖 아이들 또는 방과후 돌봄교실 학습 지도 봉사,공감도서관,2019-09-16 ~ 2019-12-13
8,경기도,용인시,요양원 어르신 대상 재능기부 봉사활동,한가족사랑요양센터(주야간),2019-08-14 ~ 2019-11-13
9,경기도,용인시,"시설어르신 대상 식사, 이동보조 및 프로그램 진행보조  재능나눔 활동 19.08.17~19.11.16",하늘사이재활주간보호센터,2019-08-17 ~ 2019-11-16
0,경기도,용인시,"시설어르신 대상 식사, 이동보조 및 프로그램 진행보조 활동, 재능나눔 공연활동 19.08.17~19.11.16",하늘사이재활주간보호센터,2019-08-17 ~ 2019-11-16
1,경기도,용인시,용인문화재단 [나는 꼬마미술가] 수업진행 보조활동,(재)용인문화재단,2019-08-28 ~ 2019-11-27
2,경기도,용인시,학습지도 및 급식지도 환경정리정돈 등,친구와 함께 지역아동센터,2019-08-26 ~ 2019-11-26
3,경기도,용인시,흥덕도서관 재능기부프로그램 진행,용인 흥덕도서관,2019-09-01 ~ 2019-11-30
4,경기도,용인시,어르신돌봄봉사-식사보조 및 이동보조활동,사랑샘노인복지센터,2019-09-01 ~ 2019-11-30
5,경기도,용인시,어르신돌봄봉사-식사보조 및 이동보조활동,사랑샘노인복지센터,2019-09-01 ~ 2019-11-30
6,경기도,용인시,청소년교육부문 토론 및 무대공연보조활동 안전지도,에버그린팝스오케,2019-10-26 ~ 2019-12-14
