,시군구,lat,lng,제목,모집기관,formatted_address,봉사기간
11,부산광역시 부산진구,35.1641516,129.0250036,  부산복지박람회 홍보활동 보조,개금종합사회복지관,대한민국 부산광역시 부산진구 개금동 백양관문로77번길 140,2019-09-07 2019-09-07
12,부산광역시 부산진구,35.1505505,129.0347681, [어르신 원예프로그램 보조] 자원봉사자 모집,부산광역시다사랑복합문화예술회관,대한민국 부산광역시 부산진구 가야3동 대학로 60,2019-08-22 2019-10-31
13,부산광역시 부산진구,35.1505505,129.0347681, [어르신 미술 프로그램 보조] 자원봉사자 모집,부산광역시다사랑복합문화예술회관,대한민국 부산광역시 부산진구 가야3동 대학로 60,2019-09-02 2019-11-25
14,부산광역시 부산진구,35.1578057,129.0499681, 온요양병원 자원봉사자 모집,온요양병원,대한민국 부산광역시 부산진구 당감동 가야대로 721 7층,2019-08-12 2019-12-31
0,부산광역시 부산진구,35.162333,129.0366197, 매주월 노인대학 봉사자 모집,당감종합사회복지관,대한민국 부산광역시 부산진구 당감3동 818-220,2019-08-12 2019-12-31
1,부산광역시 부산진구,35.162333,129.0366197, 매주화목장애청소년 생활력 향상 프로그램 동그라미교실 봉사자 모집,당감종합사회복지관,대한민국 부산광역시 부산진구 당감3동 818-220,2019-08-12 2019-12-31
2,부산광역시 부산진구,35.1513815,129.0588795, (사)희망을여는사람들 시민 캠페인 봉사자 모집합니다,사단법인 희망을여는사람들,대한민국 부산광역시 부산진구 부전2동 535-37,2019-08-14 2019-12-25
3,부산광역시 부산진구,,, 사회복지박람회 부스 행사 보조 대학생 자원봉사 모집,어린이재단부산종합사회복지관,,2019-09-07 2019-09-07
4,부산광역시 부산진구,35.162333,129.0366197, 동그라미교실 자원봉사자 모집,당감종합사회복지관,대한민국 부산광역시 부산진구 당감3동 818-220,2019-08-05 2019-12-26
5,부산광역시 부산진구,35.1426032,129.019538, 도시철도안전도우미 체험학습 봉사자 모집,부산진구종합사회복지관,대한민국 부산광역시 부산진구 개금동 복지로 117-12,2019-09-06 2019-09-06
6,부산광역시 부산진구,35.160862,129.06331, < 생명사랑 밤길걷기> 서포터즈 모집 ,부산생명의전화,대한민국 부산광역시 부산진구 전포2동 608-1,2019-08-01 2019-09-21
7,부산광역시 부산진구,35.1462564,129.0208401, 인제대학교 부산백병원 자원봉사자 모집,인제대학교부산백병원,대한민국 부산광역시 부산진구 개금동 복지로 75,2019-07-25 2019-12-31
8,부산광역시 부산진구,35.157091,129.0659593, 전포지역아동센터에서 아이들이 멘토선생님이 되어주실 학습 봉사를 모집합니다,전포지역아동센터,대한민국 부산광역시 부산진구 전포1동 207-75 2층,2019-07-24 2020-07-01
9,부산광역시 부산진구,35.157091,129.0659593, 전포지역아동센터에서 마음 따뜻한 학습 봉사자를 모집합니다,전포지역아동센터,대한민국 부산광역시 부산진구 전포1동 207-75 2층,2019-07-17 2020-07-01
10,부산광역시 부산진구,35.157091,129.0659593,  마음 따뜻한 학습 봉사자를 모집합니다,전포지역아동센터,대한민국 부산광역시 부산진구 전포1동 207-75 2층,2019-07-10 2020-07-08
11,부산광역시 부산진구,35.1505505,129.0347681, [세대 독서프로그램] 보조 자원봉사자 모집,부산광역시다사랑복합문화예술회관,대한민국 부산광역시 부산진구 가야3동 대학로 60,2019-07-05 2019-09-20
12,부산광역시 부산진구,35.1618761,129.0332321, 학습멘토링,당평비전지역아동센터,대한민국 부산광역시 부산진구 당감3동 516-3,2019-07-01 2019-12-31
13,부산광역시 부산진구,35.157091,129.0659593, 아이들의 멘토선생님이 되어주실 마음 따뜻한 학습 봉사자를 모집합니다,전포지역아동센터,대한민국 부산광역시 부산진구 전포1동 207-75 2층,2019-06-20 2020-06-04
14,부산광역시 부산진구,35.1505505,129.0347681, [노인복지관 상담실 업무보조] 자원봉사자 모집,부산광역시다사랑복합문화예술회관,대한민국 부산광역시 부산진구 가야3동 대학로 60,2019-06-24 2019-12-31
0,부산광역시 부산진구,35.159558,129.032646, 아동 음악프로그램 보조,부산진구다문화가족지원센터,대한민국 부산광역시 부산진구 백양대로160 부산진구 여성가족문화센터 3층,2019-06-15 2019-08-24
1,부산광역시 부산진구,35.1641516,129.0250036, 한방진료(무료) 보조 활동,개금종합사회복지관,대한민국 부산광역시 부산진구 개금동 백양관문로77번길 140,2019-06-07 2020-12-31
2,부산광역시 부산진구,35.162333,129.0366197, 정기봉사자 모집 진로취업 아카데미 봉사자 모집,당감종합사회복지관,대한민국 부산광역시 부산진구 당감3동 818-220,2019-06-03 2019-12-31
3,부산광역시 부산진구,35.1640482,129.0658195, 부산진구노인복지관 인지지원서비스 두()드림교실 자원봉사자 모집,부산진구노인복지관,대한민국 부산광역시 부산진구 전포동 581,2019-05-27 2019-12-31
4,부산광역시 부산진구,35.1505505,129.0347681, [요리교실보조] 자원봉사자 모집,부산광역시다사랑복합문화예술회관,대한민국 부산광역시 부산진구 가야3동 대학로 60,2019-05-11 2019-10-31
5,부산광역시 부산진구,35.159558,129.032646, 우리마을 놀이터만들기 업무보조,부산진구다문화가족지원센터,대한민국 부산광역시 부산진구 백양대로160 부산진구 여성가족문화센터 3층,2019-05-11 2019-10-26
6,부산광역시 부산진구,35.157091,129.0659593, 아이들의 멘토선생님이 되어주실 마음 따뜻한 학습 봉사자를 모집합니다,전포지역아동센터,대한민국 부산광역시 부산진구 전포1동 207-75 2층,2019-04-26 2020-04-09
7,부산광역시 부산진구,35.1505505,129.0347681, [가야골 건강상담소 보조] 자원봉사자 모집,부산광역시다사랑복합문화예술회관,대한민국 부산광역시 부산진구 가야3동 대학로 60,2019-04-16 2019-12-31
8,부산광역시 부산진구,35.157091,129.0659593, 아이들의 멘토선생님이 되어주실 마음 따뜻한 학습 봉사자를 모집합니다,전포지역아동센터,대한민국 부산광역시 부산진구 전포1동 207-75 2층,2019-03-28 2020-03-04
9,부산광역시 부산진구,35.1641516,129.0250036, 개금종합사회복지관(부산) 자원봉사자 모집합니다,개금종합사회복지관,대한민국 부산광역시 부산진구 개금동 백양관문로77번길 140,2019-03-22 2020-12-31
10,부산광역시 부산진구,,, [부산] 천사무료급식소 자원봉사자모집,(사)전국자원봉사연맹,,2019-03-13 2019-12-31
11,부산광역시 부산진구,35.1505505,129.0347681, [상담실업무보조] 자원봉사자 모집 간단합니다,부산광역시다사랑복합문화예술회관,대한민국 부산광역시 부산진구 가야3동 대학로 60,2019-03-18 2019-12-30
12,부산광역시 부산진구,35.1505505,129.0347681, [년 대학생 홍보 서포터즈 기] 모집,부산광역시다사랑복합문화예술회관,대한민국 부산광역시 부산진구 가야3동 대학로 60,2019-03-25 2019-11-30
13,부산광역시 부산진구,35.1505505,129.0347681, [건강백세운동] 자원봉사자 모집,부산광역시다사랑복합문화예술회관,대한민국 부산광역시 부산진구 가야3동 대학로 60,2019-03-20 2019-10-31
14,부산광역시 부산진구,35.1505505,129.0347681, [체력증진프로그램] 자원봉사자 모집,부산광역시다사랑복합문화예술회관,대한민국 부산광역시 부산진구 가야3동 대학로 60,2019-03-20 2019-12-31
0,부산광역시 부산진구,35.1641516,129.0250036, 개금복지관 자원봉사자(한글교실) 자원봉사자 모집합니다,개금종합사회복지관,대한민국 부산광역시 부산진구 개금동 백양관문로77번길 140,2019-03-08 2019-12-31
1,부산광역시 부산진구,35.157091,129.0659593, 아이들의 멘토선생님이 되어주실 마음 따뜻한 학습 봉사자를 모집합니다,전포지역아동센터,대한민국 부산광역시 부산진구 전포1동 207-75 2층,2019-03-05 2020-03-03
2,부산광역시 부산진구,35.157091,129.0659593, 아이들의 멘토선생님이 되어주실 마음 따뜻한 학습 봉사자를 모집합니다,전포지역아동센터,대한민국 부산광역시 부산진구 전포1동 207-75 2층,2019-02-25 2020-02-06
3,부산광역시 부산진구,35.157091,129.0659593, 아이들의 멘토선생님이 되어주실 마음 따뜻한 학습 봉사자를 모집합니다,전포지역아동센터,대한민국 부산광역시 부산진구 전포1동 207-75 2층,2019-02-19 2020-02-05
4,부산광역시 부산진구,35.1641516,129.0250036, 개금종합사회복지관 도시락전달 자원봉사자 모집합니다,개금종합사회복지관,대한민국 부산광역시 부산진구 개금동 백양관문로77번길 140,2019-01-30 2019-12-31
5,부산광역시 부산진구,35.1426032,129.019538, 장애인 프로그램 봉사자 모집,부산진구종합사회복지관,대한민국 부산광역시 부산진구 개금동 복지로 117-12,2019-02-01 2019-12-31
6,부산광역시 부산진구,35.157091,129.0659593, 마음 따뜻한 학습 봉사자를 모집합니다,전포지역아동센터,대한민국 부산광역시 부산진구 전포1동 207-75 2층,2019-01-14 2020-01-01
7,부산광역시 부산진구,35.157091,129.0659593, 아이들의 멘토선생님이 되어주실 마음 따뜻한 학습 봉사자를 모집합니다,전포지역아동센터,대한민국 부산광역시 부산진구 전포1동 207-75 2층,2019-01-09 2020-01-08
8,부산광역시 부산진구,35.157091,129.0659593, 아이들의 멘토선생님이 되어주실 마음 따뜻한 학습 봉사자를 모집합니다,전포지역아동센터,대한민국 부산광역시 부산진구 전포1동 207-75 2층,2019-01-02 2020-01-01
9,부산광역시 부산진구,35.157091,129.0659593, 마음 따뜻한 학습 봉사자를 모집합니다,전포지역아동센터,대한민국 부산광역시 부산진구 전포1동 207-75 2층,2018-12-10 2019-12-03
10,부산광역시 부산진구,35.157091,129.0659593, 마음 따뜻한 학습 봉사자를 모집합니다,전포지역아동센터,대한민국 부산광역시 부산진구 전포1동 207-75 2층,2018-10-10 2019-10-08
11,부산광역시 부산진구,35.1690471,129.0767511, 동의의료원 이미용봉사자 모집 ,동의의료원,대한민국 부산광역시 부산진구 양정2동 산45-1,2018-10-04 2019-10-31
12,부산광역시 부산진구,,, 차량지원및 독거노인 봉사,창원힐링재가복지센터,,2018-09-19 2019-09-30
13,부산광역시 부산진구,35.157091,129.0659593, 아이들의 멘토선생님이 되어주실 마음 따뜻한 학습 봉사자를 모집합니다 ,전포지역아동센터,대한민국 부산광역시 부산진구 전포1동 207-75 2층,2018-09-13 2019-09-04
14,부산광역시 부산진구,35.157091,129.0659593, 아이들의 멘토선생님이 되어주실 마음 따뜻한 학습 봉사자를 모집합니다,전포지역아동센터,대한민국 부산광역시 부산진구 전포1동 207-75 2층,2018-09-04 2019-09-03
0,부산광역시 부산진구,35.1583136,129.0633635, 미용봉사,부산희망등대종합지원센터,대한민국 부산광역시 부산진구 전포동 동천로108번길 14,2018-04-01 2019-12-31
