,지역,시군구,제목,모집기관,봉사기간
7,충청북도,청주시,사랑케어 노인시설 어르신 활동보조,사랑케어,2019-07-22 ~ 2019-10-22
8,충청북도,청주시,잡초제거 봉사활동,청주해오름마을,2019-07-23 ~ 2019-10-23
9,충청북도,청주시,악기지도.음악치료 재능기부선생님,청주시립요양병원,2019-08-01 ~ 2019-10-31
0,충청북도,청주시,학습지도,사랑나눔지역아동센터,2019-08-01 ~ 2019-10-31
1,충청북도,청주시,치매선별검사 및 프로그램 보조 역할,청주시상당보건소,2019-08-01 ~ 2019-10-31
2,충청북도,청주시,학습지도및 환경미화,대명행복한홈스쿨(지역아동센터),2019-08-01 ~ 2019-10-31
3,충청북도,청주시,흥덕보건소 치매안심센터 인지재활프로그램 오후반 운영 보조,청주시흥덕보건소,2019-07-31 ~ 2019-11-01
4,충청북도,청주시,도서관 업무지원,글마루작은도서관,2019-09-03 ~ 2019-11-30
5,충청북도,청주시,프로그램활동보조 및 환경정리,한국신장장애인충북협회,2019-09-02 ~ 2019-11-29
6,충청북도,청주시,일상생활 활동지원 봉사,화목한노인요양공동생활가정,2019-02-20 ~ 2019-12-31
7,충청북도,청주시,공연봉사,화목한노인요양공동생활가정,2019-02-20 ~ 2019-12-31
