,지역,시군구,제목,모집기관,봉사기간
5,전라남도,신안군,"에코왕곡작은도서관 프로그램운영 인력보조, 관리, 청소, 정리 등",에코왕곡작은도서관,2019-07-11 ~ 2019-08-31
6,전라남도,신안군,해룡농어촌도서관 청소년 여름방학 봉사활동,해룡농어촌도서관,2019-07-15 ~ 2019-08-31
7,전라남도,신안군,해룡농어촌도서관 청소년 여름방학 봉사활동,해룡농어촌도서관,2019-07-15 ~ 2019-08-31
8,전라남도,신안군,"백운산자연휴양림 야영장 및 숙소주변 환경정화활동, 이용객안내, 물놀이장 안전요원",백운산자연휴양림,2019-07-18 ~ 2019-08-31
9,전라남도,신안군,"백운산자연휴양림 야영장 및 숙소 주변청소, 이용객 안내, 물놀이장 안전요원",백운산자연휴양림,2019-07-18 ~ 2019-08-31
0,전라남도,신안군,빛가람호수공원 환경정화 자원봉사자 모집,빛가람공원녹지팀,2019-08-01 ~ 2019-08-31
1,전라남도,신안군,빛가람호수공원 환경정화 자원봉사자 모집,빛가람공원녹지팀,2019-08-01 ~ 2019-08-31
2,전라남도,신안군,빛가람호수공원 환경정화 자원봉사자 모집,빛가람공원녹지팀,2019-08-01 ~ 2019-08-31
3,전라남도,신안군,빛가람호수공원 환경정화 자원봉사자 모집,빛가람공원녹지팀,2019-08-01 ~ 2019-08-31
4,전라남도,신안군,활동 보조,성광어린이집,2019-08-01 ~ 2019-08-31
5,전라남도,신안군,아름다운가게 목포원도심점 매장운영지원,아름다운가게(원도심점),2019-08-01 ~ 2019-08-31
6,전라남도,신안군,국립해양유물전시관 [어린이체험관] 자원봉사자 모집,국립해양문화재연구소,2019-07-27 ~ 2019-08-31
7,전라남도,신안군,국립해양유물전시관 [어린이체험관] 자원봉사자 모집,국립해양문화재연구소,2019-07-27 ~ 2019-08-31
8,전라남도,신안군,도서정리 및 환경정비,영암도서관,2019-08-01 ~ 2019-08-31
9,전라남도,신안군,무등산국립공원동부사무소 자원봉사,무등산국립공원 동부사무소,2019-08-01 ~ 2019-08-31
0,전라남도,신안군,유치원 원아돌봄 보조 및 환경정리,금산초등학교병설유치원,2019-08-06 ~ 2019-08-31
1,전라남도,신안군,학부모 진로체험지원단,전라남도나주교육지원청,2019-06-01 ~ 2019-08-31
2,전라남도,신안군,제8회 목포인권영화제 자원활동가 모집,목포여성인권지원센터,2019-09-05 ~ 2019-09-07
3,전라남도,신안군,"공공실버주택 내 건강관리실, 찜질방, 취미실 보조 선생님 모집",공공실버주택 사회복지관,2019-06-01 ~ 2019-09-01
4,전라남도,신안군,GS칼텍스 예울마루 전시실 전시 안내 및 작품 관리 봉사자 모집,예울마루,2019-08-01 ~ 2019-09-01
5,전라남도,신안군,아이들과 놀아주고 책읽어주고 주변 환경미화활동,청해어린이집,2019-06-07 ~ 2019-09-07
6,전라남도,신안군,보육실 청소 및 간식도우미 및 노력봉사,사회복지법인해처럼어린이집,2019-07-15 ~ 2019-09-11
7,전라남도,신안군,담양청소년문화의집 문화강좌 기타&우쿨렐레 수강생 모집,담양청소년문화의집,2019-06-15 ~ 2019-09-14
8,전라남도,신안군,"프로그램 보조, 시설 노력봉사",매화꽃주야간보호센터,2019-06-15 ~ 2019-09-15
9,전라남도,신안군,플라스틱 제로화 전시회 안내 및 관리 봉사자 모집,청소자원과,2019-08-16 ~ 2019-09-15
0,전라남도,신안군,"재능기부 및 도서관정리, 체험장관리",농부네텃밭도서관,2019-06-15 ~ 2019-09-15
1,전라남도,신안군,"이,미용봉사",효성요양병원,2019-06-17 ~ 2019-09-17
2,전라남도,신안군,미술교실,효성요양병원,2019-06-17 ~ 2019-09-17
3,전라남도,신안군,무지개장애인주간보호센터에서는 장애인 활동지원에 도움을 주시는 봉사자를 모집합니다.,무지개장애인주간보호센터,2019-07-18 ~ 2019-09-18
4,전라남도,신안군,나주복암리고분전시관 봉사활동,나주복암리고분전시관,2019-06-28 ~ 2019-09-27
5,전라남도,신안군,2019년 찾아가는 어린이 안전체험교실 자원봉사,목포시청(안전총괄과),2019-09-27 ~ 2019-09-28
6,전라남도,신안군,김대중노벨평화상기념관 실내청소 및 실외 환경정비,김대중노벨평화상기념관,2019-07-01 ~ 2019-09-29
7,전라남도,신안군,빛가람시립도서관 자원봉사,빛가람시립도서관,2019-07-01 ~ 2019-09-30
8,전라남도,신안군,빛가람시립도서관 자원봉사,빛가람시립도서관,2019-07-01 ~ 2019-09-30
9,전라남도,신안군,나주시립도서관 환경정비 및 자료정리 등,나주시립도서관,2019-07-02 ~ 2019-09-30
0,전라남도,신안군,세빛 작은도서관 도서 정리 및 청소,세빛도서관,2019-08-10 ~ 2019-09-28
1,전라남도,신안군,2019년 영광군청소년상담복지센터 문서정리 및 환경미화,영광군청소년상담복지센터,2019-07-01 ~ 2019-09-30
2,전라남도,신안군,화순열린도서관 도서 및 환경정리,화순열린도서관,2019-07-09 ~ 2019-09-29
3,전라남도,신안군,화순열린도서관 도서 및 환경정리,화순열린도서관,2019-07-09 ~ 2019-09-29
4,전라남도,신안군,장애인생활편의지원,새벽동산의집,2019-07-01 ~ 2019-09-30
5,전라남도,신안군,지역사회와 함께하는 범죄예방순찰 봉사활동,완도경찰서,2019-07-01 ~ 2019-09-30
6,전라남도,신안군,지역사회와 함께하는 범죄예방순찰 봉사활동,완도경찰서,2019-07-01 ~ 2019-09-30
7,전라남도,신안군,지역사회와 함께하는 범죄예방순찰 봉사활동,완도경찰서,2019-07-01 ~ 2019-09-30
8,전라남도,신안군,지역사회와 함께하는 범죄예방순찰 봉사활동,완도경찰서,2019-07-01 ~ 2019-09-30
9,전라남도,신안군,지역사회와 함께하는 범죄예방순찰 봉사활동,완도경찰서,2019-07-01 ~ 2019-09-30
0,전라남도,신안군,지역사회와 함께하는 범죄예방순찰 봉사활동,완도경찰서,2019-07-01 ~ 2019-09-30
1,전라남도,신안군,지역사회와 함께하는 범죄예방순찰 봉사활동,완도경찰서,2019-07-01 ~ 2019-09-30
