,시군구,lat,lng,제목,모집기관,formatted_address,봉사기간
12,서울특별시 강서구,,, 어르신자서전쓰기사업  노인의품격 대학생 자원봉사자 모집(매주 토),등촌종합사회복지관,,2019-05-18 2019-10-26
13,서울특별시 강서구,,, 어르신 자서전쓰기 사업  노인의품격 청소년 자원봉사자 모집,등촌종합사회복지관,,2019-05-18 2019-10-26
14,서울특별시 강서구,37.5741667,126.8125535,  뇌성마비장애아동 학습지도 봉사자 모집,강서뇌성마비복지관,대한민국 서울특별시 강서구 방화1동 방화대로45길 69,2019-03-25 2019-12-31
0,서울특별시 강서구,,, 등촌종합사회복지관 본관 이미용 자원봉사자 모집,등촌종합사회복지관,,2019-03-18 2019-12-19
1,서울특별시 강서구,37.5580825,126.8475497, [서울시립강서노인종합복지관]자원봉사자 모집,서울시립강서노인종합복지관,대한민국 서울특별시 강서구 등촌3동 661-4,2019-03-13 2019-12-31
2,서울특별시 강서구,37.5443982,126.8412492, 평일 아동 학습봉사 선생님을 모십니다,좋은사람들 지역아동센터,대한민국 서울특별시 강서구 화곡동 1057-4 2층,2019-03-13 2019-12-31
3,서울특별시 강서구,37.5741667,126.8125535,  장애인 이미용(커트) 봉사자 모집,강서뇌성마비복지관,대한민국 서울특별시 강서구 방화1동 방화대로45길 69,2019-03-01 2019-12-31
4,서울특별시 강서구,,, 중증장애인 및 독거노인 목욕보조활동 비누방울,(사)평화캠프,,2019-07-13 2019-09-30
5,서울특별시 강서구,37.5570616,126.8592036, 서울시니어스타워(주)어르신 취미활동 보조(오카리나),서울시니어스타워 (주),대한민국 서울특별시 강서구 등촌1동 637-22,2019-03-01 2019-12-31
6,서울특별시 강서구,37.5706825,126.8122885, [강서구] 강서샬롬데이케어센터 봉사자 모집,강서샬롬데이케어센터,대한민국 서울특별시 강서구 방화동 방화동로 115 4층,2019-02-09 2019-12-31
7,서울특별시 강서구,37.56917780000001,126.8489398, 기쁜우리복지관 핸드벨 교실 자원봉사자 모집 ,기쁜우리복지관,대한민국 서울특별시 강서구 가양2동 허준로 65,2019-02-07 2019-12-31
8,서울특별시 강서구,37.5741667,126.8125535, 급식소 조리보조 및 배식 설거지 자원봉사자 모집,강서뇌성마비복지관,대한민국 서울특별시 강서구 방화1동 방화대로45길 69,2019-01-22 2019-12-31
9,서울특별시 강서구,37.5568445,126.8156863, [장애인거주시설 샬롬의집] 정기봉사(매월 둘째주 화)  급식도우미 단체모집,샬롬의 집,대한민국 서울특별시 강서구 공항동 661-5,2019-01-01 2019-12-31
10,서울특별시 강서구,37.5568445,126.8156863, [장애인거주시설 샬롬의집] 정기봉사(매월 첫째주 목)  급식도우미 단체모집,샬롬의 집,대한민국 서울특별시 강서구 공항동 661-5,2019-01-01 2019-12-31
11,서울특별시 강서구,37.5706825,126.8122885, 어르신활동보조,강서샬롬데이케어센터,대한민국 서울특별시 강서구 방화동 방화동로 115 4층,2019-01-15 2019-12-31
12,서울특별시 강서구,37.5706825,126.8122885, 어르신활동보조,강서샬롬데이케어센터,대한민국 서울특별시 강서구 방화동 방화동로 115 4층,2019-01-01 2019-12-31
13,서울특별시 강서구,37.54811249999999,126.85254, 장애인거주시설 식당봉사,교남소망의집,대한민국 서울특별시 강서구 화곡동 까치산로22길 38,2018-12-18 2019-12-28
14,서울특별시 강서구,37.5580825,126.8475497, [서울시립강서노인종합복지관]데이케어센터 봉사자모집,서울시립강서노인종합복지관,대한민국 서울특별시 강서구 등촌3동 661-4,2019-01-05 2019-12-28
0,서울특별시 강서구,37.5706825,126.8122885, 어르신 활동보조,강서샬롬데이케어센터,대한민국 서울특별시 강서구 방화동 방화동로 115 4층,2018-11-27 2019-12-31
1,서울특별시 강서구,37.5706825,126.8122885, 어르신활동보조,강서샬롬데이케어센터,대한민국 서울특별시 강서구 방화동 방화동로 115 4층,2018-11-19 2019-11-19
2,서울특별시 강서구,37.572995,126.8212333, 아동예체능학습도우미,성광행복한지역아동센터,대한민국 서울특별시 강서구 방화동 859,2018-11-09 2019-12-31
3,서울특별시 강서구,37.574109,126.809241, 요양원 웃음치료 미술치료 재능기부 봉사,봄날서울요양원,대한민국 서울특별시 강서구 방화1동 486-6,2018-12-06 2019-11-28
4,서울특별시 강서구,37.5706825,126.8122885, 어르신활동보조 봉사자모집 ,강서샬롬데이케어센터,대한민국 서울특별시 강서구 방화동 방화동로 115 4층,2018-10-26 2019-12-31
5,서울특별시 강서구,,, 토요일 성인자원봉사자 모집경로식당 운영지원 ,가양종합복지관,,2018-09-12 2019-09-30
