,시군구,lat,lng,제목,모집기관,formatted_address,봉사기간
10,대전광역시 동구,36.3391187,127.4303619, 중고등방과후교실,밀알복지관,대한민국 대전광역시 동구 삼성동 105-48,2019-04-02 2019-12-31
11,대전광역시 동구,36.3532528,127.4476187, 학습지원 봉사자를 모집합니다,예찬지역아동센터,대한민국 대전광역시 동구 가양2동 30-4,2019-03-22 2019-12-31
12,대전광역시 동구,36.2846911,127.4677374, [대전] 산내종합사회복지관 사례관리 전문 자원봉사자 추가 모집,산내종합사회복지관,대한민국 대전광역시 동구 산내동 산내로 1352-25,2019-03-11 2019-11-30
13,대전광역시 동구,36.3273207,127.4577402, 초등학생 학습지도,나눔의지역아동센터,대한민국 대전광역시 동구 용운동 408-2,2019-03-08 2019-12-31
14,대전광역시 동구,36.3161169,127.4600551, 장애당사자에게 한글 또는 수학교육 지원,보문장애인자립생활센터,대한민국 대전광역시 동구 판암동 339-4,2019-03-01 2019-10-31
0,대전광역시 동구,36.3276201,127.4546217, 아동 방과후스포츠 지도(배드민턴 음악줄넘기),용운종합사회복지관,대한민국 대전광역시 동구 용운동 용운로 110,2019-02-21 2019-12-31
1,대전광역시 동구,36.3204168,127.4573464, 찾아가는 공부방(판암동),생명종합사회복지관,대한민국 대전광역시 동구 판암2동,2019-02-13 2019-12-31
2,대전광역시 동구,36.3308738,127.4515059, 빅픽처 멘토링 멘토(대학생및휴학생) 모집,파랑새장애인주간보호센터,대한민국 대전광역시 동구 대동 1-35,2019-03-04 2019-10-31
3,대전광역시 동구,,, [대전]천사무료급식소 자원봉사자모집,(사)전국자원봉사연맹,,2019-02-01 2019-12-31
4,대전광역시 동구,36.327223,127.4667801, 이미용봉사를 도와주실 봉사자분을 모집합니다,대전동부요양병원,대한민국 대전광역시 동구 용운동 동부로 150,2019-01-03 2020-12-31
5,대전광역시 동구,36.3276201,127.4546217, 이미용서비스 봉사자 모집,용운종합사회복지관,대한민국 대전광역시 동구 용운동 용운로 110,2019-01-02 2019-12-31
6,대전광역시 동구,36.3122248,127.4583515, 미용봉사자 모집,대전노인요양원,대한민국 대전광역시 동구 가오동 87-1,2018-07-01 2019-12-31
7,대전광역시 동구,36.338991,127.4340278, 교육봉사초등학생 중학생 학습지도,대전지역아동센터,대한민국 대전광역시 동구 삼성동 148-45,2019-03-01 2020-12-31
8,대전광역시 동구,36.3351161,127.4248705, 명은주간보호센터 정기봉사 모집,명은주간보호센터,대한민국 대전광역시 동구 삼성동 280-18,2019-07-22 2019-10-29
