,지역,시군구,제목,모집기관,봉사기간
3,충청남도,공주시,유류피해극복기념관 환경정화 활동,충청남도청 유류피해극복기념관,2019-07-15 ~ 2019-10-14
4,충청남도,공주시,"어르신 프로그램보조,말벗,정서적지원 봉사자 모집",부여사랑노인요양원,2019-07-15 ~ 2019-10-15
5,충청남도,공주시,책 읽어주기 활동 진행,홍산공공도서관,2019-07-18 ~ 2019-10-18
6,충청남도,공주시,부여생활사박물관 프로그램 운영 보조 및 환경정리 봉사자  모집,부여생활사박물관,2019-07-22 ~ 2019-10-22
7,충청남도,공주시,어르신 활동 보조 봉사자 모집,미카엘요양원,2019-07-25 ~ 2019-10-25
8,충청남도,공주시,재능기부 봉사자 모집,미카엘요양원,2019-07-25 ~ 2019-10-25
9,충청남도,공주시,선후배와 함께 하는 멘토링,홍북읍자원봉사거점센터,2019-08-19 ~ 2019-10-26
0,충청남도,공주시,전기안전모니터 전산입력및 행정업무 보조 봉사자 모집,(사)충남소비자공익네트워크,2019-08-01 ~ 2019-10-31
1,충청남도,공주시,건강밥상터 활동보조,공주시노인종합복지관,2019-08-01 ~ 2019-10-31
2,충청남도,공주시,"말벗, 공연,프로그램 보조 등 생활편의지원 봉사자 모집",부여요양병원,2019-08-01 ~ 2019-10-31
3,충청남도,공주시,"어르신 말벗, 안마, 책읽어드리기, 산책 등 자원봉사자 모집",부여효요양병원,2019-08-01 ~ 2019-10-31
4,충청남도,공주시,청소체험 아카데미 자원봉사,충청남도 공주시청 자원순환과,2019-08-01 ~ 2019-10-31
5,충청남도,공주시,"주말독서캠프 다독, 다작, 다상량 캠프 도우미",은혜도서관,2019-08-01 ~ 2019-10-31
6,충청남도,공주시,청소체험 아카데미 자원봉사,충청남도 공주시청 자원순환과,2019-08-02 ~ 2019-10-31
7,충청남도,공주시,금강문화관 강문화체험 진행보조,금강문화관,2019-08-17 ~ 2019-11-02
8,충청남도,공주시,세종보 강문화체험 진행보조,금강문화관,2019-08-24 ~ 2019-11-09
9,충청남도,공주시,어르신 활동보조 및 프로그램 보조,부여군자원봉사센터,2019-08-12 ~ 2019-11-12
0,충청남도,공주시,홍성군방과후돌봄센터 3호점 - 초등학생 돌봄 및 놀이지도 자원봉사 모집,홍성군청 가정행복과,2019-08-22 ~ 2019-11-22
1,충청남도,공주시,홍성군방과후돌봄센터 2호점 - 초등학생 돌봄 및 놀이지도 자원봉사 모집,홍성군청 가정행복과,2019-08-21 ~ 2019-11-20
2,충청남도,공주시,홍성군방과후돌봄센터 1호점 - 초등학생 돌봄 및 놀이지도 자원봉사 모집,홍성군청 가정행복과,2019-08-20 ~ 2019-11-20
3,충청남도,공주시,"청소년 자원봉사의 날 ""우리동네는 우리가 지킨다""",홍성군자원봉사센터,2019-11-16 ~ 2019-11-16
4,충청남도,공주시,키움노리 데스크 보조업무,충청남도육아종합지원센터,2019-08-14 ~ 2019-11-13
5,충청남도,공주시,"어르신 말벗,  프로그램 활동보조, 식사보조등 모집",강변사랑채노인요양공동생활가정,2019-08-19 ~ 2019-11-19
6,충청남도,공주시,금강자연미술프레비엔날레 야외전시장 행사지원,충청남도 공주시,2019-08-18 ~ 2019-11-17
7,충청남도,공주시,금강자연미술프레비엔날레 야외전시장 행사지원,충청남도 공주시,2019-08-18 ~ 2019-11-17
8,충청남도,공주시,거동불편어르신 이미용봉사,서산더부러노인복지센터,2019-08-24 ~ 2019-11-23
9,충청남도,공주시,석장리박물관 환경정화 및 체험프로그램 보조,석장리박물관,2019-09-01 ~ 2019-11-30
0,충청남도,공주시,마곡사 템플스테이 자원봉사,마곡사,2019-09-02 ~ 2019-12-01
1,충청남도,공주시,어르신들께서 생활하시는데 도움 주실 분 모십니다,미래주간노인보호센터,2019-09-28 ~ 2019-12-28
