,지역,시군구,제목,모집기관,봉사기간
7,경상남도,거창군,문화행사 공연활동,주남다비다요양센터,2019-08-08 ~ 2019-10-31
8,경상남도,거창군,거제YWCA청소년오케스트라 공연 지원활동,거제YWCA,2019-11-02 ~ 2019-11-02
9,경상남도,거창군,경남도립미술관 전시실 안전관리 자원봉사자 모집,경남도립미술관,2019-09-05 ~ 2019-10-31
0,경상남도,거창군,청소년 자원봉사 온라인 교육,사천시자원봉사센터,2019-08-03 ~ 2019-11-02
1,경상남도,거창군,"진해주간보호센터 남자,여자 목욕봉사자",진해주간보호센터,2019-07-31 ~ 2019-11-01
2,경상남도,거창군,마산우리요양병원에서  자원봉사자님을 모집합니다,마산우리요양병원,2019-08-05 ~ 2019-11-04
3,경상남도,거창군,생신잔치 축하공연,정담실버복지센터,2019-08-06 ~ 2019-11-06
4,경상남도,거창군,남자 목욕봉사자를 모집합니다.,마산우리요양병원,2019-08-05 ~ 2019-11-05
5,경상남도,거창군,[창원성산종합사회복지관]경로식당 주방 조리봉사자,창원성산종합사회복지관,2019-09-05 ~ 2019-12-05
6,경상남도,거창군,재활프로그램 활동보조 자원봉사모집,진해정신건강복지센터,2019-08-13 ~ 2019-11-08
7,경상남도,거창군,세진주간보호센터 시설방문봉사,함양세진노인복지센터,2019-08-10 ~ 2019-11-09
8,경상남도,거창군,푸른양산장애인자립생활센터 부설 푸른학교 문해반 수업진행 및 보조,푸른양산장애인자립생활센터,2019-08-19 ~ 2019-11-15
9,경상남도,거창군,청소년 자원봉사 온라인 교육,창녕군자원봉사센터,2019-08-17 ~ 2019-11-17
0,경상남도,거창군,부산대학교치과병원 자원봉사자 모집,부산대학교치과병원,2019-08-19 ~ 2019-11-18
1,경상남도,거창군,경상남도자원봉사센터 초중고 온라인자원봉사 기본교육,의령군자원봉사센터,2019-08-19 ~ 2019-11-18
2,경상남도,거창군,장애아동 방과후 프로그램 활동 보조,사)느티나무경상남도장애인부모회산청군지부,2019-08-19 ~ 2019-11-19
3,경상남도,거창군,입곡군립공원 아라힐링카페 봉사자 모집,경상남도 함안군,2019-08-24 ~ 2019-11-24
4,경상남도,거창군,어르신 활동보조및 환경미화.,경남주간노인복지센터,2019-08-24 ~ 2019-11-23
5,경상남도,거창군,"입소자 식사수발 ,산책, 말벗, 환경정리",주남 행복한 어르신의 집,2019-09-01 ~ 2019-11-30
6,경상남도,거창군,"입소자 식사수발, 산책, 말벗 및 시설 내 환경정리",주남 행복한 어르신의 집,2019-09-01 ~ 2019-11-30
7,경상남도,거창군,진해 창원시아이세상장난감도서관 봉사자 모집합니다.,창원시아이세상장난감도서관,2019-09-03 ~ 2019-12-03
8,경상남도,거창군,진해 창원시아이세상장난감도서관 봉사자 모집합니다.,창원시아이세상장난감도서관,2019-09-03 ~ 2019-12-03
9,경상남도,거창군,경남도립미술관 전시실 안전관리 자원봉사자 모집,경남도립미술관,2019-11-01 ~ 2019-12-04
0,경상남도,거창군,경남도립미술관 전시실 안전관리 자원봉사자 모집,경남도립미술관,2019-09-05 ~ 2019-12-04
