,지역,시군구,제목,모집기관,봉사기간
7,세종특별자치시,세종시,"도담동 공동육아나눔터 장난감 정리, 세척, 아동 안전지도, 공간 청결  **토 당일취소 불가",도담동 공동육아나눔터,2019-09-01 ~ 2019-09-30
8,세종특별자치시,세종시,"도담동 공동육아나눔터 장난감 정리, 세척, 공간 청결  **토 당일 취소불가",도담동 공동육아나눔터,2019-09-01 ~ 2019-09-30
9,세종특별자치시,세종시,2019 충청마라톤대회 마라톤 코스 안내 및 행사보조활동,세종특별자치시 세종시,2019-10-19 ~ 2019-10-19
0,세종특별자치시,세종시,"토) 2시30분~5시30분 보람동공동육아나눔터 청결지도 및 아이돌봄, 사무보조",보람동 공동육아나눔터,2019-09-07 ~ 2019-10-26
1,세종특별자치시,세종시,조치원 작은도서관 업무지원,조치원 작은도서관,2019-08-01 ~ 2019-10-31
2,세종특별자치시,세종시,조치원 작은도서관 업무 지원,조치원 작은도서관,2019-08-24 ~ 2019-10-31
3,세종특별자치시,세종시,"화~금) 4시30분~6시30분 보람동공동육아나눔터 청결지도 및 아이돌봄, 사무보조",보람동 공동육아나눔터,2019-09-03 ~ 2019-10-31
4,세종특별자치시,세종시,세종장애인주간보호센터 교육활동 지원,세종장애인주간보호센터,2019-08-01 ~ 2019-10-31
5,세종특별자치시,세종시,[9-10월/ 평일 오후 2~4시] 대평동도서관 도서정리 등,대평동도서관,2019-09-01 ~ 2019-10-31
6,세종특별자치시,세종시,[9-10월/ 평일 오후 4~6시] 대평동도서관 도서정리 등,대평동도서관,2019-09-01 ~ 2019-10-31
7,세종특별자치시,세종시,[9-10월/ 평일 오후 7~9시] 대평동도서관 도서정리 등,대평동도서관,2019-09-01 ~ 2019-10-31
8,세종특별자치시,세종시,[9~10월 / 평일 오후 2~4시] 새롬동도서관 도서정리 등,새롬동주민센터,2019-09-02 ~ 2019-10-31
9,세종특별자치시,세종시,[9~10월 / 평일 오후 4:30~6:30분] 새롬동도서관 도서정리 등,새롬동주민센터,2019-09-02 ~ 2019-10-31
0,세종특별자치시,세종시,[9~10월/ 평일 저녁 7~9시] 새롬동도서관 도서정리 등,새롬동주민센터,2019-09-02 ~ 2019-10-31
1,세종특별자치시,세종시,[9~10월/ 주말 오전 10~12시] 새롬동도서관 도서정리 등,새롬동주민센터,2019-09-02 ~ 2019-10-31
2,세종특별자치시,세종시,[9~10월/ 주말 오후 2~6시] 새롬동도서관 도서정리 등,새롬동주민센터,2019-09-02 ~ 2019-10-31
3,세종특별자치시,세종시,조치원 작은도서관 업무 지원,조치원 작은도서관,2019-08-19 ~ 2019-11-15
4,세종특별자치시,세종시,조치원 작은도서관 업무 지원,조치원 작은도서관,2019-08-19 ~ 2019-11-15
5,세종특별자치시,세종시,첫마을 6단지 작은도서관 사서 보조 봉사,첫마을6단지작은도서관,2019-08-26 ~ 2019-11-26
6,세종특별자치시,세종시,보람동 거리청소 봉사활동,보람동주민센터,2019-09-02 ~ 2019-11-30
