지역,시군구,기관,주소
대구,대구광역시 달성군,희망나눔지역아동센터,대구 달성군 논공읍 논공로 697-9달성군종합사회복지관
대구,대구광역시 달성군,대한노인복지센터,대구 달성군 다사읍 달구벌대로 8647층
대구,대구광역시 달성군,한사랑마을,대구 달성군 현풍읍 현풍서로115길 20한사랑마을
대구,대구광역시 달성군,연광시니어타운,대구 달성군 하빈면기곡리1129번지
대구,대구광역시 달성군,가창삼성요양병원,대구 달성군 가창면삼산리790-4번지
대구,대구광역시 달성군,한패밀리요양원,대구광역시 달성군 가창면 가창로 175한패밀리요양원
대구,대구광역시 달성군,달성군장애인재활자립작업장,대구 달성군 논공읍 논공로 242달성군장애인재활자립작업장
대구,대구광역시 달성군,달성군노인복지관,대구 달성군 옥포면 옥포로 13달성군노인복지관
대구,대구광역시 달성군,베데스다 소망요양원,대구 달성군 가창면용계2리514-2번지
대구,대구광역시 달성군,달성정신재활센터 해피하우스,대구 달성군 화원읍 성화로 202층 해피하우스
대구,대구광역시 달성군,달성군장애인복지관,대구 달성군 논공읍 남리717번지
대구,대구광역시 달성군,베네스트 마음건강센터,대구광역시 달서구 송현동 학산로246 삼정빌딩 202호
대구,대구광역시 달성군,신애요양원,대구 달성군 가창면 용계리 519-2
대구,대구광역시 달성군,신일양로원,대구 달성군 가창면 용계리 519
대구,대구광역시 달성군,대구광역시지체장애인협회달성군지회,대구 달성군 논공읍 논공로 242지체장애인협회달성군지회
대구,대구광역시 달성군,달성군종합사회복지관,대구 달성군 논공읍 북1리1-104
대구,대구광역시 달성군,(재) 대구사회서비스원 희망마을,대구 달성군 화원읍 명천로 58(재) 대구시사회서비스원 희망마을
대구,대구광역시 달성군,대구가톨릭치매센타,대구 달성군 논공읍 남리 717-2
