,시군구,lat,lng,제목,모집기관,formatted_address,봉사기간
2,광진구,37.5385333,127.0823772,플라잉투게더 봉사활동 참여자 모집 및 사전교육 신청,광진구청,대한민국 서울특별시 광진구 자양1동 자양로 117,2019-09-07 ~ 2019-09-07
3,광진구,37.5408245,127.0722209,건국대학교병원 자원봉사자 모집,건국대학교병원(사회사업팀),대한민국 서울특별시 광진구 화양동 능동로 120-1,2019-06-17 ~ 2019-09-16
4,광진구,37.5340883,127.0838816,초등학생 학습지도 봉사,푸른꿈지역아동센터,대한민국 서울특별시 광진구 자양1동 628-23,2019-06-20 ~ 2019-09-20
5,광진구,37.5340883,127.0838816,초등학생 학습지도 및 동아리활동 보조 봉사,푸른꿈지역아동센터,대한민국 서울특별시 광진구 자양1동 628-23,2019-06-26 ~ 2019-09-26
6,광진구,37.5513581,127.0973857,중증장애인 작업활동 지원,정립장애인보호작업장,대한민국 서울특별시 광진구 구의동 워커힐로 93,2019-08-01 ~ 2019-09-30
7,광진구,37.5584101,126.9832559,"뚝섬 아름다운나눔장터 8,9월 자원활동가 모집",아름다운가게(광진구),대한민국 서울특별시 중구 회현동 34,2019-08-24 ~ 2019-09-29
8,광진구,,,능동로 문화가 있는 '광진버스킹 거리' 조성 청춘마이크 공연 봉사자 모집,서울특별시 광진구,,2019-09-28 ~ 2019-09-28
9,광진구,37.5558213,127.111923,어르신 말벗 서비스,워커힐실버타운,대한민국 서울특별시 광진구 광장동 9-3,2019-07-01 ~ 2019-09-30
0,광진구,37.5558213,127.111923,어르신 손발톱관리,워커힐실버타운,대한민국 서울특별시 광진구 광장동 9-3,2019-07-01 ~ 2019-09-30
1,광진구,,,발달장애인 레크리에이션활동,사단법인 희망벨,,2019-08-05 ~ 2019-10-31
2,광진구,37.5339297,127.0913483,재능나눔공연,광진섬김주간보호센터,대한민국 서울특별시 광진구 구의동 596-6,2019-09-01 ~ 2019-09-30
3,광진구,37.551077,127.071588,광진노인종합복지관 행사 진행 보조 자원봉사자 모집,광진노인종합복지관,대한민국 서울특별시 광진구 군자동 364-15,2019-10-02 ~ 2019-10-02
4,광진구,37.551077,127.071588,광진노인종합복지관 경로식당 자원봉사자 모집,광진노인종합복지관,대한민국 서울특별시 광진구 군자동 364-15,2019-08-05 ~ 2019-10-31
5,광진구,37.5339297,127.0913483,프로그램 보조 및 식사수발,광진섬김주간보호센터,대한민국 서울특별시 광진구 구의동 596-6,2019-09-01 ~ 2019-10-31
6,광진구,37.5339297,127.0913483,프로그램 보조 및 말벗,광진섬김주간보호센터,대한민국 서울특별시 광진구 구의동 596-6,2019-09-01 ~ 2019-10-31
7,광진구,37.5328462,127.075211,밑반찬 조리 주부 자원봉사자 모집,자양종합사회복지관,대한민국 서울특별시 광진구 자양동 581-2,2019-08-26 ~ 2019-11-25
8,광진구,,,[매주목요일] 홍대입구역 열린사진관 봉사활동,열린옷장,,2019-09-01 ~ 2019-11-30
