,지역,시군구,제목,모집기관,봉사기간
3,서울특별시,양천구,드림장애인보호작업장에서 장애인과 함께하는 작업활동,드림장애인보호작업장,2019-07-17 ~ 2019-10-16
4,서울특별시,양천구,국내 외국인을 위한 다국어 지식나눔 봉사활동,조인어스코리아,2019-07-18 ~ 2019-10-18
5,서울특별시,양천구,한빛종합사회복지관에서 경로식당에서 보조업무 활동을 할 자원봉사자를 모집합니다.,한빛종합사회복지관,2019-07-18 ~ 2019-10-18
6,서울특별시,양천구,외국인이 자주 묻는 질문 및 답변 번역 봉사 활동,조인어스코리아,2019-07-20 ~ 2019-10-20
7,서울특별시,양천구,다국어 다문화 민간외교 소식나눔단 봉사 활동,조인어스코리아,2019-07-22 ~ 2019-10-22
8,서울특별시,양천구,[서울특별시 서남병원] 이미용 자원봉사자 모집,서울특별시서남병원,2019-08-20 ~ 2019-11-19
9,서울특별시,양천구,[서울특별시 서남병원] 대학생 및 성인 자원봉사자 모집,서울특별시서남병원,2019-08-14 ~ 2019-11-14
0,서울특별시,양천구,[목4동 해우리장난감도서관]-장난감세척 및 소독활동,양천구육아종합지원센터,2019-09-02 ~ 2019-10-31
1,서울특별시,양천구,"[아름다운가게 목동점] 매장 운영 관리 자원활동가모집 월요일, 수요일, 금요일",아름다운가게목동점,2019-08-16 ~ 2019-10-31
2,서울특별시,양천구,한국어 언어/문화 지식나눔 UCC 콘텐츠 제작 봉사 활동,조인어스코리아,2019-08-01 ~ 2019-11-01
3,서울특별시,양천구,글로벌 지식소통을 위한 다국어 지식나눔 봉사활동,조인어스코리아,2019-08-10 ~ 2019-11-10
4,서울특별시,양천구,[신목복지관] 이미용봉사자 모집합니다.,신목종합사회복지관,2019-08-27 ~ 2019-11-16
5,서울특별시,양천구,이미용자원봉사자 모집,새마음데이케어센터,2019-08-18 ~ 2019-11-18
6,서울특별시,양천구,글로벌 지식 나눔 NGO단체 관련 동영상 편집 작업 봉사활동,조인어스코리아,2019-08-22 ~ 2019-11-22
7,서울특별시,양천구,다국어 지식나눔 웹사이트 접근성 및 UI 개선 활동,조인어스코리아,2019-08-27 ~ 2019-11-27
8,서울특별시,양천구,글로벌 지식교류 NGO 편집 및 디자인 작업 봉사활동,조인어스코리아,2019-08-30 ~ 2019-11-30
9,서울특별시,양천구,외국인 대상 1:1 한국어 및 문화 교류 봉사활동,조인어스코리아,2019-09-05 ~ 2019-12-05
