,지역,시군구,제목,모집기관,봉사기간
8,서울특별시,동작구,제3회 흑석가족 마을축제 '야!나들이가자' 행사 지원,흑석동주민센터,2019-08-31 ~ 2019-08-31
9,서울특별시,동작구,[동작재가노인지원센터] 행정업무지원 자원봉사,동작재가노인지원센터,2019-08-01 ~ 2019-08-30
0,서울특별시,동작구,불법광고물 수거 자원봉사,신대방1동주민센터,2019-06-03 ~ 2019-08-30
1,서울특별시,동작구,상도은빛어르신복지관 경로식당 자원봉사,사당어르신종합복지관,2019-06-04 ~ 2019-08-30
2,서울특별시,동작구,전국체전 폐막식 관람 시민서포터즈 봉사자 모집,동작구청 자치행정과,2019-10-10 ~ 2019-10-10
3,서울특별시,동작구,[명성비전봉사센터 오후반] 초등학생 방과후교실 학습지도 및 귀가지도,명성비전봉사센터,2019-08-22 ~ 2019-08-30
4,서울특별시,동작구,동작구 푸드뱅크.마켓센터 안내 및 업무지원 자원봉사,동작구푸드뱅크.마켓센터,2019-09-01 ~ 2019-11-30
5,서울특별시,동작구,중증장애인의 직업 기반 마련을 위한 번역 세미나 행사 지원,우리동작장애인자립생활센터,2019-08-31 ~ 2019-08-31
6,서울특별시,동작구,[금천구보건소] 장애인 요가&필라테스 프로그램 자원봉사,서울특별시보라매병원 지역장애인보건의료센터,2019-09-05 ~ 2019-11-28
7,서울특별시,동작구,[강동구보건소] 장애인 요가&필라테스 프로그램 자원봉사,서울특별시보라매병원 지역장애인보건의료센터,2019-09-03 ~ 2019-11-26
8,서울특별시,동작구,[사당어르신종합복지관] 경로식당 자원봉사,사당어르신종합복지관,2019-06-10 ~ 2019-09-04
9,서울특별시,동작구,누리학교 장애아동 수업보조,누리학교,2019-09-02 ~ 2019-12-02
0,서울특별시,동작구,[사당어르신종합복지관] 이미용 자원봉사,사당어르신종합복지관,2019-09-10 ~ 2019-09-10
1,서울특별시,동작구,누리학교 장애아동 통합교육 수업보조,누리학교,2019-09-03 ~ 2019-12-03
2,서울특별시,동작구,생각의숲지역아동센터 초등 학습지도 자원봉사,생각의숲지역아동센터,2019-06-18 ~ 2019-09-17
3,서울특별시,동작구,우리동네 안심마을 탐방,신대방1동주민센터,2019-09-18 ~ 2019-09-18
4,서울특별시,동작구,[아름다운가게 신대방점] 매장관리 운영보조,아름다운가게(신대방점),2019-07-01 ~ 2019-09-30
5,서울특별시,동작구,[국립서울현충원] 9월 29일 묘역 정화 봉사활동,국립서울현충원,2019-09-29 ~ 2019-09-29
6,서울특별시,동작구,누리학교 장애아동 통합교육 수업보조,누리학교,2019-09-26 ~ 2019-11-28
7,서울특별시,동작구,동작구보건소 어린이 불소도포 운영보조,동작구보건소,2019-08-29 ~ 2019-09-26
8,서울특별시,동작구,시각장애인을 위한 전자도서 입력 봉사,우리동작장애인자립생활센터,2019-07-02 ~ 2019-09-27
9,서울특별시,동작구,[사당솔밭도서관] 도서정리 및 도서관 운영 보조_오후,사당솔밭도서관,2019-09-07 ~ 2019-10-27
0,서울특별시,동작구,[동작구치매안심센터] 동작구보건소 검진안내 자원봉사,동작구치매안심센터,2019-07-01 ~ 2019-09-30
1,서울특별시,동작구,[동작구치매안심센터] DB자료정리 및 전화안내,동작구치매안심센터,2019-07-01 ~ 2019-09-30
2,서울특별시,동작구,[사당솔밭도서관] 도서정리 및 도서관 운영 보조_오전,사당솔밭도서관,2019-09-07 ~ 2019-10-27
3,서울특별시,동작구,시각장애인 드론 조립교육 보조,우리동작장애인자립생활센터,2019-07-17 ~ 2019-10-02
4,서울특별시,동작구,"재영데이케어센터 어르신식사보조 및 활동보조, 기타",구립재영데이케어센터,2019-07-16 ~ 2019-10-15
5,서울특별시,동작구,[동작장애인자립생활센터]발전소 자원봉사,동작장애인자립생활센터,2019-07-22 ~ 2019-10-18
6,서울특별시,동작구,[아름다운가게 남성역점] 매장 업무지원 자원봉사,(재)아름다운가게 남성역점,2019-08-01 ~ 2019-10-31
7,서울특별시,동작구,[새일아카데미] 탈북청년대학생 학습지도 봉사,새일아카데미,2019-08-01 ~ 2019-10-31
8,서울특별시,동작구,"노량진1동주민센터 불법 전단지, 벽보수거 자원봉사",노량진1동주민센터,2019-08-05 ~ 2019-10-31
9,서울특별시,동작구,[동작교육복지센터] 함께 성장하는 이웃 '함성이' 1:1 멘토링 자원봉사,동작교육복지센터,2019-08-01 ~ 2019-10-31
0,서울특별시,동작구,[새일아카데미] 탈북청년대학생 학습지도 봉사,새일아카데미,2019-08-01 ~ 2019-10-31
1,서울특별시,동작구,불법 유동 광고물 정비 자원봉사,신대방2동 주민센터,2019-08-01 ~ 2019-10-31
2,서울특별시,동작구,불법전단지 수거 봉사활동,상도1동주민센터,2019-08-01 ~ 2019-10-31
3,서울특별시,동작구,[사당어르신종합복지관] 안내데스크 자원봉사,사당어르신종합복지관,2019-08-12 ~ 2019-11-12
4,서울특별시,동작구,[동작구 보건소]건강증진 프로그램 진행 보조,동작구보건소,2019-08-20 ~ 2019-11-14
