,지역,시군구,제목,모집기관,봉사기간
7,광주광역시,북구,한샘차일드어린이집 자원봉사자 모집,한샘차일드어린이집,2019-06-10 ~ 2019-08-31
8,광주광역시,북구,2019년 참! 좋은 사랑의 밥차  지원활동,어울림사랑나눔봉사회,2019-09-04 ~ 2019-09-04
9,광주광역시,북구,"통계, 상담관련자료입력 및 문서고정리, 환경정리, 기타업무지원을 도와주실 봉사자를 기다립니다.",지구촌가족성폭력상담소,2019-06-04 ~ 2019-09-04
0,광주광역시,북구,우리이웃 19주년 기념식 자원봉사자 모집,우리이웃장애인자립생활센터,2019-09-06 ~ 2019-09-06
1,광주광역시,북구,어린이집 활동보조,하야예술어린이집,2019-06-10 ~ 2019-09-10
2,광주광역시,북구,북구치매안심센터 개소식 주차안내 자원봉사자 모집,광주광역시 북구,2019-09-16 ~ 2019-09-16
3,광주광역시,북구,북구치매안심센터 개소식 행사도우미 자원봉사자 모집,광주광역시 북구,2019-09-16 ~ 2019-09-16
4,광주광역시,북구,어르신활동보조,섬김노인복지센터,2019-06-15 ~ 2019-09-14
5,광주광역시,북구,"이미용.어르신활동보조.각종공연.풍선아트,개인장기자랑 및재능기부자 모십니다^^",엄마요양병원,2019-06-16 ~ 2019-09-15
6,광주광역시,북구,영유아보육보조및 장난감세척및청소,동산어린이집,2019-06-17 ~ 2019-09-17
7,광주광역시,북구,어린이집 내.외 청결관리 및 보육교직원 도움,꼬마성어린이집,2019-06-18 ~ 2019-09-17
8,광주광역시,북구,전문상담,서머힐북구지역아동센터,2019-06-19 ~ 2019-09-18
9,광주광역시,북구,초등생 수준별 학습지도,매곡지역아동센터,2019-06-19 ~ 2019-09-18
0,광주광역시,북구,율곡어린이집 청결활동,율곡어린이집,2019-07-01 ~ 2019-09-30
1,광주광역시,북구,비타민재활주간보호센터 활동지원 봉사자 모집,비타민재활주간보호센터,2019-06-27 ~ 2019-09-26
2,광주광역시,북구,2019황룡강 습지 힐링!!프로젝트- “ 수달아! 황룡강 어때? ”생태계 체험교육 과 환경정화 활동,어울림사랑나눔봉사회,2019-09-28 ~ 2019-09-28
3,광주광역시,북구,무등클래스 지역아동센터 자원봉사자 모집,무등클래스지역아동센터,2019-07-01 ~ 2019-09-30
4,광주광역시,북구,점심식사준비 및 주방정리 자원봉사 모집,장애인문화관광센터,2019-07-04 ~ 2019-09-30
5,광주광역시,북구,금정유치원 자원봉사모집합니다.,금정유치원,2019-07-22 ~ 2019-09-30
6,광주광역시,북구,자원봉사자 모집,효심주간보호센터,2019-07-01 ~ 2019-09-30
7,광주광역시,북구,"남성 지적장애인 거주시설 ""파인빌""에서 자원봉사자를 모집합니다!!",파인빌,2019-07-01 ~ 2019-09-30
8,광주광역시,북구,아이꿈어린이집 실내외 청소 & 정리정돈,아이꿈어린이집,2019-08-02 ~ 2019-09-30
9,광주광역시,북구,천사어린이집 청결지원 및 영아교육보조,천사어린이집,2019-07-01 ~ 2019-09-30
0,광주광역시,북구,할머니 할아버지를 도와줘요,살맛나는주야간보호센터,2019-07-02 ~ 2019-09-30
1,광주광역시,북구,"학습보조, 청소",서림지역아동센터,2019-07-09 ~ 2019-09-30
2,광주광역시,북구,교구세척및 활동보조,삼익어린이집,2019-07-05 ~ 2019-10-03
3,광주광역시,북구,어린이집 청결지도,삼익어린이집,2019-07-08 ~ 2019-10-07
4,광주광역시,북구,영유아 보육보조및 교구장 정리및 교실 청결지도,동산어린이집,2019-07-09 ~ 2019-10-09
5,광주광역시,북구,북부노인주간보호센터,북부노인주간보호센터,2019-07-15 ~ 2019-10-14
6,광주광역시,북구,참! 좋은 사랑의 밥차 무료급식 급식보조 및 뒷정리 등 활동보조,광주광역시 북구,2019-08-28 ~ 2019-10-30
7,광주광역시,북구,진로체험 물품 준비 및 검수 등,교육사회적기업포인트(주),2019-08-01 ~ 2019-10-31
8,광주광역시,북구,어린이집 활동보조,예쁜나라어린이집,2019-08-09 ~ 2019-10-31
9,광주광역시,북구,"교실청소 및 교구청소, 계단.......실내에서의 환경 청소",정서어린이집(북문),2019-08-02 ~ 2019-11-01
0,광주광역시,북구,회복평생교육원 업무보조 자원봉사,회복평생교육원,2019-08-05 ~ 2019-11-02
1,광주광역시,북구,한국도박문제관리센터 광주센터 업무지원 봉사자 모집,한국도박문제관리센터 광주센터,2019-08-12 ~ 2019-11-12
2,광주광역시,북구,학습지도 및 청소,서머힐북구지역아동센터,2019-09-01 ~ 2019-11-30
