,지역,시군구,제목,모집기관,봉사기간
1,전라북도,전주시,지역아동센터 업무 보조 및 아동 보호,엔젤지역아동센터,2019-06-01 ~ 2019-08-31
2,전라북도,전주시,서신동마을신문 자원봉사 기자단,감나무골작은도서관,2019-05-30 ~ 2019-08-29
3,전라북도,전주시,서신동 환경정비 자원봉사자 모집,서신동주민센터,2019-06-19 ~ 2019-08-28
4,전라북도,전주시,[최명희문학관]2019년 07월~08월 최명희문학관 시설 관리 및 프로그램 진행 준비,최명희문학관,2019-07-16 ~ 2019-08-31
5,전라북도,전주시,여름방학 학교밖 돌봄사업 선정- 초등돌봉대상 아이들 학습 도우미- 대학생이상 가능,어울림도서관(위브어울림작은도서관),2019-07-22 ~ 2019-08-30
6,전라북도,전주시,어르신 주간보호센터에서 활동보조,전주 편안한 어르신 주간보호센터,2019-07-26 ~ 2019-09-30
7,전라북도,전주시,마을공동체사업- 초등학생 프로그램운영 도우미- 대학생이상,어울림도서관(위브어울림작은도서관),2019-08-01 ~ 2019-08-30
8,전라북도,전주시,제14회 전주평생학습한마당 활동 자원봉사,전주시평생학습관,2019-08-30 ~ 2019-09-01
9,전라북도,전주시,어르신일거리 작업장보조,(사)금산사복지원노인일거리센터,2019-06-01 ~ 2019-08-31
0,전라북도,전주시,아름다운가게 전주서신점 자원활동가 모집,아름다운가게전주서신점,2019-06-07 ~ 2019-09-06
1,전라북도,전주시,"전북도청도서관 서가정리, 장비작업, 환경정리",전북도청도서관,2019-07-01 ~ 2019-08-30
2,전라북도,전주시,전주빙상경기장 실내외환경정비 등,전주시시설관리공단,2019-07-01 ~ 2019-08-30
3,전라북도,전주시,전주빙상경기장 실내외환경정비 등,전주시시설관리공단,2019-07-01 ~ 2019-08-30
4,전라북도,전주시,굿윌스토어 밀알전주점[기증품분류 및 카운팅/매장정리및청소],굿윌스토어밀알전주점,2019-06-24 ~ 2019-08-31
5,전라북도,전주시,굿윌스토어 밀알전주점[기증품분류 및 카운팅/매장정리및청소],굿윌스토어밀알전주점,2019-06-24 ~ 2019-08-31
6,전라북도,전주시,장애인 교육 및 훈련활동 지원 봉사자 모집,두드림장애인주간보호센터,2019-07-03 ~ 2019-08-30
7,전라북도,전주시,소상공인 카드수수료 지원사업 신청접수 및 업무보조 자원봉사자 모집,서신동주민센터,2019-07-08 ~ 2019-08-30
8,전라북도,전주시,소상공인 카드수수료 지원사업 신청접수 및 업무보조 자원봉사자 모집,서신동주민센터,2019-07-08 ~ 2019-08-30
9,전라북도,전주시,2019년 하계학기 어르신돌봄은행 자원봉사자 모집,금암노인복지관,2019-07-06 ~ 2019-08-31
0,전라북도,전주시,학습지도 및 아동돌봄,전주로뎀나무지역아동센터,2019-08-01 ~ 2019-08-30
1,전라북도,전주시,여름방학돌봄형마을학교,비젼문고,2019-07-15 ~ 2019-09-04
2,전라북도,전주시,완판본문화관 자원봉사활동,완판본문화관,2019-08-01 ~ 2019-08-31
3,전라북도,전주시,[2019 팔복예술공장] 오전팀 / 만화책방 & 그림방 운영도우미,팔복예술공장,2019-08-01 ~ 2019-08-31
4,전라북도,전주시,[2019 팔복예술공장] 오후팀 / 만화책방 & 그림방 운영도우미,팔복예술공장,2019-08-01 ~ 2019-08-31
5,전라북도,전주시,라엘장애인복지센터 활동보조 봉사자 모집합니다.,라엘장애인복지센터,2019-08-05 ~ 2019-08-30
6,전라북도,전주시,서류엑셀작업,한국예문화원,2019-09-01 ~ 2019-11-30
7,전라북도,전주시,장난감 소독 및 정리 등 기타 업무 보조 활동,전주시 육아종합지원센터,2019-08-01 ~ 2019-08-30
8,전라북도,전주시,전주한옥마을역사관 체험활동 보조 및 관람객 안내 자원봉사 모집,전주한옥마을역사관,2019-08-31 ~ 2019-09-01
9,전라북도,전주시,전주한옥마을역사관 체험활동 보조 및 관람객 안내 자원봉사 모집,전주한옥마을역사관,2019-08-31 ~ 2019-09-01
0,전라북도,전주시,전라북도보조기기센터 업무보조,전라북도보조기기센터,2019-08-20 ~ 2019-08-30
1,전라북도,전주시,전라북도자원봉사센터 9월 행정업무 지원,전라북도,2019-09-02 ~ 2019-09-30
2,전라북도,전주시,도서관리 및 관내 환경정리 아동돌봄 프로그램 보조지원  봉사활동,호크마 작은 도서관,2019-06-01 ~ 2019-08-31
3,전라북도,전주시,고등학생부터 모집합니다 - 장애인 수중운동재활 보조 및 환경미화,(사)희망찬,2019-07-01 ~ 2019-08-31
4,전라북도,전주시,어르신들 건강체크 보조활동,전주노인건강복지센터,2019-06-19 ~ 2019-08-31
5,전라북도,전주시,어르신 프로그램 보조 및 기관 환경정화활동,영광 노인 케어 센터,2019-06-01 ~ 2019-08-31
6,전라북도,전주시,여름방학 중 돌봄형 마을학교,동산숲 작은도서관,2019-07-01 ~ 2019-09-30
7,전라북도,전주시,다문화가정 한글학교,동산숲 작은도서관,2019-07-01 ~ 2019-09-30
8,전라북도,전주시,[희락의문] 노인 요양시설 자원봉사자 모집,희락의문,2019-06-01 ~ 2019-08-31
9,전라북도,전주시,우리고장 현충시설 SNS 알리미 모집,전북동부보훈지청,2019-08-01 ~ 2019-10-31
0,전라북도,전주시,모주거르기,전주전통술박물관,2019-08-01 ~ 2019-08-31
1,전라북도,전주시,모주거르기,전주전통술박물관,2019-08-01 ~ 2019-08-31
2,전라북도,전주시,전주역사박물관 여름방학행사 박~캉스 진행보조 봉사활동,전주역사박물관,2019-08-01 ~ 2019-08-31
3,전라북도,전주시,전주시립삼천도서관 자료실 서가정리,전주시립삼천도서관,2019-06-01 ~ 2019-09-01
4,전라북도,전주시,전주 평생학습 한마당 프로그램 진행시 활동보조,(사)지오펀,2019-08-30 ~ 2019-09-01
5,전라북도,전주시,"여름방학 학교밖 돌봄사업 선정으로 인환 활동 보조 도우미- 고등학생,대학생",어울림도서관(위브어울림작은도서관),2019-07-15 ~ 2019-09-03
6,전라북도,전주시,제14회 전라북도 과학축전 자원봉사자 모집 공고,전라북도,2019-09-20 ~ 2019-09-22
7,전라북도,전주시,[전북광역치매센터]제12회 치매극복의 날 행사 진행보조 모집,전북광역치매센터,2019-09-18 ~ 2019-09-18
8,전라북도,전주시,점심식사 준비 및 정리,새누장애인평생교육원,2019-09-16 ~ 2019-12-16
9,전라북도,전주시,※ 천연모기기피제 나눔실천 활동-첨부파일 반드시 확인,지역교육연구소,2019-07-27 ~ 2019-09-07
0,전라북도,전주시,※ 천연모기기피제 나눔실천 활동-첨부파일 반드시 확인,지역교육연구소,2019-07-27 ~ 2019-09-07
1,전라북도,전주시,쪽구름도서관 자료실 서가정리 및 환경정리,전주시립쪽구름도서관,2019-07-06 ~ 2019-09-08
2,전라북도,전주시,어르신 프로그램 및 활동보조 봉사활동,금쪽같은 내부모님 데이케어,2019-07-11 ~ 2019-09-10
3,전라북도,전주시,어르신 활동보조 봉사,재활전문주간보호센터,2019-06-14 ~ 2019-09-13
4,전라북도,전주시,시각장애인이동지원 및 환경정화활동,전주장애인생활이동지원센터,2019-06-17 ~ 2019-09-16
5,전라북도,전주시,[오전팀 / 팔복예술공장 'FoCA 2019 프로젝트 기획입주 보고전시' 전시장 관리 및 안내 자원봉사],팔복예술공장,2019-08-08 ~ 2019-09-15
6,전라북도,전주시,[오후팀 / 팔복예술공장 'FoCA 2019 프로젝트 기획입주 보고전시' 전시장 관리 및 안내 자원봉사],팔복예술공장,2019-08-08 ~ 2019-09-15
7,전라북도,전주시,산악사고 예방활동대 자원봉사자 모집,전주덕진소방서,2019-06-15 ~ 2019-09-15
8,전라북도,전주시,2019 전주독서대전 자원봉사자 모집,전주시립완산도서관,2019-10-04 ~ 2019-10-06
9,전라북도,전주시,2019 전주독서대전 자원봉사자 모집,전주시립완산도서관,2019-10-04 ~ 2019-10-06
0,전라북도,전주시,2019 전주독서대전 자원봉사자 모집,전주시립완산도서관,2019-10-04 ~ 2019-10-06
1,전라북도,전주시,취업성공패키지 신청자에 대한 신청서류 작성 및 사업 안내,전주고용센터,2019-06-19 ~ 2019-09-19
2,전라북도,전주시,취업성공패키지 신청자에 대한 신청서류 작성 및 사업 안내,전주고용센터,2019-06-19 ~ 2019-09-19
3,전라북도,전주시,양지노인복지센터  이용자 어르신 프로그램 진행보조 및 환경정화활동,양지노인복지센터,2019-09-16 ~ 2019-11-30
4,전라북도,전주시,잠재우고 계신 재능!!! 장애인 친구들에게 발휘해주세요~,동행사회적협동조합,2019-08-14 ~ 2019-09-25
5,전라북도,전주시,전주 늘사랑 요양병원 오전 봉사활동,전주 늘사랑 요양병원,2019-06-22 ~ 2019-09-21
6,전라북도,전주시,전주늘사랑 요양병원 오후 봉사활동,전주 늘사랑 요양병원,2019-06-22 ~ 2019-09-21
7,전라북도,전주시,"전주 늘사랑 요양병원 어르신 환경정리, 식사준비 및 식사보조",전주 늘사랑 요양병원,2019-06-22 ~ 2019-09-21
8,전라북도,전주시,어르신 활동보조,청춘주간보호,2019-07-01 ~ 2019-09-30
9,전라북도,전주시,한국걸스카우트전북연맹 사무업무 보조 봉사,한국걸스카우트전북연맹,2019-07-01 ~ 2019-09-30
0,전라북도,전주시,자연생태관 봉사활동,전주자연생태관,2019-06-29 ~ 2019-09-29
1,전라북도,전주시,한국농업경영인전라북도연합회 자원봉사 모집,(사)한국농업경영인전라북도연합회,2019-06-27 ~ 2019-09-27
2,전라북도,전주시,입소 어르신들을 위한 일상생활 지원 및 여가생활 활동지원,우리너싱홈,2019-07-01 ~ 2019-09-30
3,전라북도,전주시,경로식당 도시락 배달및 경로식당 식사 보조 및 복지관업무보조,전주종합사회복지관,2019-07-22 ~ 2019-09-22
4,전라북도,전주시,대한적십자사와 함께 하는 헌혈캠페인,한국자원봉사사회개발원,2019-07-01 ~ 2019-09-30
5,전라북도,전주시,발달장애인 여가문화교육지원,동행사회적협동조합,2019-08-12 ~ 2019-09-30
6,전라북도,전주시,전주시 어린이 교통공원 환경조성 작업 봉사활동,(재)한국어린이안전재단 전북지부,2019-07-01 ~ 2019-09-30
7,전라북도,전주시,"전주부채문화관 관람객 안내 및 전시장 지킴이, 체험활동 보조 봉사활동",전주부채문화관,2019-07-01 ~ 2019-09-30
8,전라북도,전주시,노인학대인식개선을 위한 홍보캠페인및 업무지원,전라북도노인보호전문기관,2019-07-17 ~ 2019-09-25
9,전라북도,전주시,어르신 활동보조및 말벗봉사와 이미용 자원봉사,선덕효심원,2019-08-03 ~ 2019-09-29
0,전라북도,전주시,서신도서관 서가정리 및 행사지원 활동,완산도서관 서신분관,2019-07-02 ~ 2019-09-29
1,전라북도,전주시,"한국전통문화전당 전통문화 체험 활동 보조, 행정 및 홍보관 운영 보조",재단법인 한국전통문화전당,2019-07-01 ~ 2019-09-30
2,전라북도,전주시,장애인거주시설 환경미화 및 장애인 정서지원,평안의집,2019-07-01 ~ 2019-09-30
3,전라북도,전주시,송천뜨란채 작은도서관 환경정리와 서가정리 2시간입니다,송천뜨란채 도서관,2019-08-01 ~ 2019-09-30
4,전라북도,전주시,송천뜨란채 작은도서관 환경정리와 서가정리,송천뜨란채 도서관,2019-08-01 ~ 2019-09-30
5,전라북도,전주시,송천뜨란채 작은도서관 환경정리와 서가정리,송천뜨란채 도서관,2019-08-01 ~ 2019-09-30
6,전라북도,전주시,치매관련 자원봉사 및 어르신 돌봄 봉사자를 모집합니다.,쉼터재활노인복지센터,2019-07-27 ~ 2019-09-27
7,전라북도,전주시,"서류봉사- 한글 엑셀작업, 서류정리등- 대학생이상",어울림도서관(위브어울림작은도서관),2019-08-01 ~ 2019-09-30
8,전라북도,전주시,"엑셀, 한글 등 서류업무- 대학생 이상",어울림도서관(위브어울림작은도서관),2019-07-31 ~ 2019-09-30
9,전라북도,전주시,[최명희문학관]2019년 08월~09월 최명희문학관 공원·문학관 조경 관리,최명희문학관,2019-08-13 ~ 2019-09-29
0,전라북도,전주시,경기전 수문장 교대의식 진행보조,전주소리문화관,2019-07-06 ~ 2019-09-28
1,전라북도,전주시,어르신 주간보호센터에서 활동 보조,전주 편안한 어르신 주간보호센터,2019-07-27 ~ 2019-09-28
2,전라북도,전주시,완판본문화관 자원봉사활동,완판본문화관,2019-09-01 ~ 2019-09-29
3,전라북도,전주시,전주시립효자도서관 서가정리 및 환경정비,전주시립효자도서관,2019-07-01 ~ 2019-09-30
4,전라북도,전주시,전주 월드컵경기장 주변 환경정화 봉사활동,전주월드컵경기장,2019-07-01 ~ 2019-09-30
5,전라북도,전주시,기초학습지도 및 토요돌봄 및 야간돌봄 봉사활동,전주해님지역아동센터,2019-07-01 ~ 2019-09-30
6,전라북도,전주시,무료경로식당 급식지원 종사활동,전북불교회관,2019-07-01 ~ 2019-09-30
7,전라북도,전주시,어르신활동에 보조활동하실 봉사자를 모집합니다,전주주간보호센터,2019-07-01 ~ 2019-09-30
8,전라북도,전주시,사무실 업무 보조 및 어르신케어 보조,한빛노인복지센터,2019-07-01 ~ 2019-09-30
9,전라북도,전주시,여름방학 중 돌봄형 마을학교,동산숲 작은도서관,2019-07-01 ~ 2019-09-30
0,전라북도,전주시,미술전공 활동도우미,사)전라북도장애인미술협회,2019-07-01 ~ 2019-09-30
1,전라북도,전주시,멘토 및 환경정리,플러스그룹홈,2019-07-01 ~ 2019-09-30
2,전라북도,전주시,악기연주 공연봉사활동,사단법인한동문화예술단,2019-07-08 ~ 2019-09-30
3,전라북도,전주시,성인발달장애인 교육활동지원 자원봉사활동,희망해장애인주간보호센터,2019-07-01 ~ 2019-09-30
4,전라북도,전주시,장애인 생활편의지원,희망해공동생활가정,2019-07-01 ~ 2019-09-30
5,전라북도,전주시,어르신 활동보조 봉사활동 모집,성예전문요양원,2019-07-01 ~ 2019-09-30
6,전라북도,전주시,거북이 걷기대회 행사 보조진행원,전북여성노동자회,2019-10-12 ~ 2019-10-12
7,전라북도,전주시,산악사고 예방활동대 자원봉사자 모집,전주완산소방서,2019-07-06 ~ 2019-10-06
8,전라북도,전주시,2019 군산시간여행축제 행사보조,(사)지오펀,2019-10-04 ~ 2019-10-06
9,전라북도,전주시,유쾌한 인문학 및 어린이 인문학 활동지원,전주시평생학습관,2019-09-03 ~ 2019-10-08
0,전라북도,전주시,옥성의료재단 골든카운티요양병원 봉사활동,골든카운티 요양병원,2019-07-12 ~ 2019-10-12
1,전라북도,전주시,옥성의료재단 골든카운티요양병원 봉사활동,골든카운티 요양병원,2019-07-12 ~ 2019-10-11
2,전라북도,전주시,복지센터 치매어르신들의 신체활동 및 인지발달을 위한 학습지원,전주노인건강복지센터,2019-07-13 ~ 2019-10-12
3,전라북도,전주시,어르신 이동 보조 및 주변정리 정돈 봉사활동,청명노인복지센터,2019-07-22 ~ 2019-10-21
4,전라북도,전주시,전주청년센터 도서관리 및 기타 활동,전주고용센터,2019-07-22 ~ 2019-10-22
5,전라북도,전주시,전주청년센터 도서관리 및 기타 활동,전주고용센터,2019-07-22 ~ 2019-10-22
6,전라북도,전주시,실업급여 신청자 안내 및 업무보조 등,전주고용센터,2019-07-23 ~ 2019-10-23
7,전라북도,전주시,어르신 활동보조,은행나무재가복지센터,2019-07-26 ~ 2019-10-25
8,전라북도,전주시,사)전북척수장애인협회 내부/외부 환경정리 및 프로그램 보조,사단법인전북척수장애인협회,2019-08-01 ~ 2019-10-31
9,전라북도,전주시,전주 에코데이케어 봉사활동 모집,전주에코데이케어,2019-08-01 ~ 2019-10-31
0,전라북도,전주시,전북교육문화회관 도서관 그림책 읽어주기 및 도서정리,전라북도교육문화회관,2019-09-07 ~ 2019-10-26
1,전라북도,전주시,전북교육문화회관 도서관 그림책 읽어주기 및 도서정리,전라북도교육문화회관,2019-09-01 ~ 2019-10-27
2,전라북도,전주시,방과후학습지도,효자지역아동센터,2019-08-01 ~ 2019-11-01
3,전라북도,전주시,업무활동,전주노인건강복지센터,2019-08-01 ~ 2019-10-31
4,전라북도,전주시,전주 늘사랑 요양병원 어르신 저녁식사보조,전주 늘사랑 요양병원,2019-08-01 ~ 2019-10-31
5,전라북도,전주시,책마루작은도서관 도서정리 및 환경정리 봉사활동,전주책마루어린이도서관,2019-08-01 ~ 2019-10-31
6,전라북도,전주시,장애인 돌봄 서비스 등,사단법인 더나눔,2019-08-05 ~ 2019-10-31
7,전라북도,전주시,신시가지주간보호센터 봉사활동,신시가지주간보호센터,2019-08-01 ~ 2019-10-31
8,전라북도,전주시,신시가지주간보호센터 봉사활동,신시가지주간보호센터,2019-08-01 ~ 2019-10-31
9,전라북도,전주시,"기초학습지도 및 프로그램활동 보조 , 환경정리",완산골지역아동센터,2019-08-01 ~ 2019-10-31
0,전라북도,전주시,주간보호센터 어르신 활동보조 및 사무보조,전주사회서비스센터,2019-08-13 ~ 2019-11-13
1,전라북도,전주시,[아름다운가게 전주모래내점]매장봉사,아름다운가게전주모래내,2019-08-01 ~ 2019-10-31
2,전라북도,전주시,전주빙상경기장 실내외 환경정비 등,전주시시설관리공단,2019-09-02 ~ 2019-10-31
3,전라북도,전주시,전주빙상경기장 실내외 환경정비 등,전주시시설관리공단,2019-09-02 ~ 2019-10-31
4,전라북도,전주시,전주 효드림노인복지센터에서 봉사자 구합니다.,효드림노인복지센터,2019-08-01 ~ 2019-11-01
5,전라북도,전주시,어르신 말벗도움 및 청소,더행복한데이케어센터,2019-08-01 ~ 2019-11-01
6,전라북도,전주시,책마루작은도서관 도서정리 및 환경정리 봉사활동,전주책마루어린이도서관,2019-08-03 ~ 2019-11-02
7,전라북도,전주시,책마루작은도서관 도서정리 및 환경정리 봉사활동,전주책마루어린이도서관,2019-08-04 ~ 2019-11-03
8,전라북도,전주시,중증장애인 보치아 활동지원,새빛장애인자립생활센터,2019-08-08 ~ 2019-11-07
9,전라북도,전주시,어르신 케어 보조 및 환경정리,부모사랑노인복지센터,2019-08-17 ~ 2019-11-09
0,전라북도,전주시,실내외 청소 및 말벗 활동 하실 봉사자를 모집합니다.,솔내노인복지센터,2019-08-19 ~ 2019-11-16
1,전라북도,전주시,엘림노인요양원 어르신 활동보조 및 주변환경정리,엘림노인요양원,2019-08-19 ~ 2019-11-18
2,전라북도,전주시,"말벗, 생활편의지원 봉사활동",온고을종합요양복지센터,2019-08-21 ~ 2019-11-20
3,전라북도,전주시,"노래, 악기연주, 웃음치료, 레크레이션, 미용, 마술등 재능기부",온고을종합요양복지센터,2019-08-21 ~ 2019-11-20
4,전라북도,전주시,기린지역아동센터 멘토링 및 학습지도 등,기린지역아동센터,2019-08-26 ~ 2019-11-22
5,전라북도,전주시,건지도서관 서가 및 환경정리 봉사 활동,전주시립건지도서관,2019-09-07 ~ 2019-11-30
6,전라북도,전주시,전주시립효자도서관 서가정리 및 환경정비,전주시립효자도서관,2019-09-01 ~ 2019-11-30
7,전라북도,전주시,전주시립삼천도서관 주말 서가정리 및 환경정비 등 자원봉사,전주시립삼천도서관,2019-09-03 ~ 2019-12-01
8,전라북도,전주시,도서관도우미 봉사활동,꿈이있는나무작은도서관,2019-09-02 ~ 2019-11-29
9,전라북도,전주시,서신도서관 서가정리 및 행사지원 활동 [성인이상 신청가능],완산도서관 서신분관,2019-10-01 ~ 2019-12-31
