,지역,시군구,제목,모집기관,봉사기간
1,대전광역시,중구,학습및 놀이지도,유천지역아동센터,2019-07-17 ~ 2019-08-30
2,대전광역시,중구,방학중 초등학생 학습및 놀이지도,유천지역아동센터,2019-07-18 ~ 2019-08-30
3,대전광역시,중구,오류동 우리동네 환경정화 활동,오류동행정복지센터,2019-07-29 ~ 2019-08-29
4,대전광역시,중구,대전마을기업연합회 대전시 테미오래전시장 안내 운영 보조,대전광역시 테미오래,2019-08-17 ~ 2019-08-31
5,대전광역시,중구,중촌 효심정 어르신들 급식지원서비스,대전YWCA,2019-08-30 ~ 2019-08-30
6,대전광역시,중구,환경정화활동,용두동행정복지센터,2019-08-01 ~ 2019-08-31
7,대전광역시,중구,대전사랑 환경지킴이,대전봉사체험교실,2019-08-31 ~ 2019-08-31
8,대전광역시,중구,사회혁신한마당 '청소년시민의회' 수업진행 보조,페토사회적협동조합,2019-08-30 ~ 2019-09-06
9,대전광역시,중구,실내외청결지원,사랑피피쿠스어린이집,2019-07-01 ~ 2019-08-30
0,대전광역시,중구,자원봉사 이그나이트 영상촬영 자원봉사자 모집,대전광역시,2019-08-31 ~ 2019-08-31
1,대전광역시,중구,제11회 대전효문화뿌리축제 대흥동 동퍼레이드 행사지원,대흥동행정복지센터,2019-09-29 ~ 2019-09-29
2,대전광역시,중구,오픈더퓨처 대전지부-나눔 천연아로마소이캔들 전달제작 봉사활동,오픈더퓨처,2019-08-31 ~ 2019-08-31
3,대전광역시,중구,쓰레기 줍기 환경정화 활동 봉사,대전중구청환경과,2019-08-31 ~ 2019-08-31
4,대전광역시,중구,2019 대전시민생활체육대축전 보조요원 및 환경정화활동,대전광역시체육회,2019-08-31 ~ 2019-08-31
5,대전광역시,중구,2019 대전시민생활체육대축전 보조요원 및 환경정화활동,대전광역시체육회,2019-08-31 ~ 2019-08-31
6,대전광역시,중구,2019 대전시민생활체육대축전 보조요원 및 환경정화활동,대전광역시체육회,2019-08-31 ~ 2019-08-31
7,대전광역시,중구,2019 대전시민생활체육대축전 보조요원 및 환경정화활동,대전광역시체육회,2019-08-31 ~ 2019-08-31
8,대전광역시,중구,2019 대전시민생활체육대축전 축구대회 행사보조,대전중구자원봉사센터,2019-09-01 ~ 2019-09-01
9,대전광역시,중구,여름철 물놀이 안전관리요원 자원봉사 활동,중구청안전총괄과,2019-06-01 ~ 2019-08-31
0,대전광역시,중구,"악기- 기타, 해금교육",사계절청소년회복지원시설,2019-06-01 ~ 2019-08-31
1,대전광역시,중구,초등부 학습지도 및 놀이활동,열린스쿨지역아동센터,2019-07-15 ~ 2019-10-14
2,대전광역시,중구,유천동 돌봄주간보호센터 활동보조,돌봄주간보호센터,2019-08-01 ~ 2019-09-30
3,대전광역시,중구,유천동 돌봄주간보호센터 활동보조,돌봄주간보호센터,2019-08-01 ~ 2019-09-30
4,대전광역시,중구,유천동 돌봄주간보호센터 활동보조,돌봄주간보호센터,2019-08-01 ~ 2019-09-30
5,대전광역시,중구,중촌 효심정 어르신들 급식지원서비스,대전YWCA,2019-09-02 ~ 2019-09-02
6,대전광역시,중구,청소년 여름학교 대학생 스탭 모집,청소년교육문화공동체 청춘,2019-08-11 ~ 2019-09-01
7,대전광역시,중구,중촌 효심정 어르신들 급식지원서비스,대전YWCA,2019-09-03 ~ 2019-09-03
8,대전광역시,중구,중촌 효심정 어르신들 급식지원서비스,대전YWCA,2019-09-03 ~ 2019-09-03
9,대전광역시,중구,중촌 효심정 어르신들 급식지원서비스,대전YWCA,2019-09-04 ~ 2019-09-04
0,대전광역시,중구,중촌 효심정 어르신들 급식지원서비스,대전YWCA,2019-09-05 ~ 2019-09-05
1,대전광역시,중구,대전광역시 테미오래 9월 7일  플플마켓 및 아트페스티벌 행사진행 자원봉사 모집,대전광역시 테미오래,2019-09-07 ~ 2019-09-07
2,대전광역시,중구,학습 멘토링,유천지역아동센터,2019-06-14 ~ 2019-09-13
3,대전광역시,중구,제 11회 대전효문화뿌리축제 행사보조 및 운영지원,대전중구자원봉사센터,2019-09-27 ~ 2019-09-29
4,대전광역시,중구,제11회 대전효문화뿌리축제 자원봉사자 모집,대전광역시,2019-09-27 ~ 2019-09-29
5,대전광역시,중구,중고 여학생 검정고시 멘토링,사계절청소년회복지원시설,2019-06-11 ~ 2019-09-10
6,대전광역시,중구,중고 여학생 학습멘토링,사계절청소년회복지원시설,2019-06-11 ~ 2019-09-10
7,대전광역시,중구,중촌 효심정 어르신들 급식지원서비스,대전YWCA,2019-09-20 ~ 2019-09-20
8,대전광역시,중구,중촌 효심정 어르신들 급식지원서비스,대전YWCA,2019-09-23 ~ 2019-09-23
9,대전광역시,중구,악기 지도,유천지역아동센터,2019-06-26 ~ 2019-09-26
0,대전광역시,중구,중촌 효심정 어르신들 급식지원서비스,대전YWCA,2019-09-26 ~ 2019-09-26
1,대전광역시,중구,"뿌리공원 유료시설 환경정비 자원봉사자 모집 / 추석, 효문화뿌리축제",중구청효문화마을관리원뿌리공원과,2019-09-12 ~ 2019-09-29
2,대전광역시,중구,"뿌리공원 유료시설 환경정비 자원봉사자 모집, 13시~17시 / 추석명절, 효문화뿌리축제",중구청효문화마을관리원뿌리공원과,2019-09-12 ~ 2019-09-29
3,대전광역시,중구,"뿌리공원 유료시설 환경정비 자원봉사 모집 17시~21시 / 추석명절, 효문화뿌리축제",중구청효문화마을관리원뿌리공원과,2019-09-12 ~ 2019-09-29
4,대전광역시,중구,한국족보박물관 체험관 운영 지원 자원봉사자 모집 / 효문화뿌리축제 기간 중,중구청효문화마을관리원뿌리공원과,2019-09-27 ~ 2019-09-29
5,대전광역시,중구,한국족보박물관 체험관 운영 지원 자원봉사자 모집  / 효문화뿌리축제 기간 중,중구청효문화마을관리원뿌리공원과,2019-09-27 ~ 2019-09-29
6,대전광역시,중구,제 11회 대전ART마임페스티벌 행사보조 자원봉사,대전중구자원봉사센터,2019-09-27 ~ 2019-09-27
7,대전광역시,중구,제 11회 대전 ART마임 페스티벌 행사보조 자원봉사,대전중구자원봉사센터,2019-09-28 ~ 2019-09-28
8,대전광역시,중구,제 11회 대전 ART마임 페스티벌 행사보조 자원봉사[14시~22시],대전중구자원봉사센터,2019-09-28 ~ 2019-09-28
9,대전광역시,중구,어르신 활동보조 및 프로그램 진행보조,굿데이케어센터,2019-07-06 ~ 2019-09-28
0,대전광역시,중구,어르신 활동보조 및 프로그램 진행보조,굿데이케어센터,2019-07-06 ~ 2019-09-28
1,대전광역시,중구,반찬지원및 식사봉사,사계절청소년회복지원시설,2019-06-28 ~ 2019-09-27
2,대전광역시,중구,중촌 효심정 어르신들 급식지원서비스,대전YWCA,2019-09-30 ~ 2019-09-30
3,대전광역시,중구,"노인이동도움, 프로그램 도움 및 식사도움 및 환경정리",사랑복지실버케어센터,2019-07-01 ~ 2019-09-30
4,대전광역시,중구,섬김주간보호센터에서 자원봉사자분들을 모집합니다,섬김주간보호센터,2019-07-01 ~ 2019-09-30
5,대전광역시,중구,어르신 일상 보조 및 프로그램 보조 등,신한국복지센터,2019-07-01 ~ 2019-09-30
6,대전광역시,중구,한국효문화진흥원 교육프로그램 보조·지원,한국효문화진흥원,2019-08-29 ~ 2019-09-30
7,대전광역시,중구,한국효문화진흥원 교육프로그램 보조·지원,한국효문화진흥원,2019-09-01 ~ 2019-09-30
8,대전광역시,중구,보담노인주간보호센터 어르신일상생활지원,보담노인주간보호센터,2019-08-06 ~ 2019-10-05
9,대전광역시,중구,보담노인주간보호센터 어르신일상생활도움,보담노인주간보호센터,2019-08-06 ~ 2019-10-05
0,대전광역시,중구,방과후 학습지도,열두광주리지역아동센터,2019-07-23 ~ 2019-10-22
1,대전광역시,중구,아이들 학습보조 및 기타 봉사활동,산서지역아동센터,2019-07-24 ~ 2019-10-24
2,대전광역시,중구,★ 중구국민체육센터 업무보조 ★,중구국민체육센터,2019-08-01 ~ 2019-10-31
3,대전광역시,중구,버스킹 공연에 따른 안전지도 활동 자원봉사자 모집 / 기상악화 시 자원봉사활동 취소,중구청효문화마을관리원뿌리공원과,2019-08-01 ~ 2019-10-31
4,대전광역시,중구,"뿌리공원 환경정화 활동 및 성씨조형물 닦아주기 등 자원봉사자 모집 /8월중 자원봉사는 11시까지로 단축운영, 기상악화 시 자원봉사활동 취소",중구청효문화마을관리원뿌리공원과,2019-08-01 ~ 2019-10-31
5,대전광역시,중구,"어르신활동,생활도움",사랑나눔주야간보호센터,2019-08-01 ~ 2019-10-31
6,대전광역시,중구,"새마음지역아동센터에서 청소, 급식도우미 등의 활동보조 봉사활동입니다.",새마음지역아동센터,2019-08-02 ~ 2019-11-01
7,대전광역시,중구,중구문화원 프로그램 운영보조 9월-11월,대전중구문화원,2019-09-02 ~ 2019-11-29
8,대전광역시,중구,"어르신 활동보조 및 프로그램 진행보조, 주변정리",만세실버케어센터,2019-08-28 ~ 2019-11-27
9,대전광역시,중구,방과후 아동의 학습및 놀이지도,유천지역아동센터,2019-09-02 ~ 2019-12-02
0,대전광역시,중구,방과후 아동의 학습및 놀이지도,유천지역아동센터,2019-09-02 ~ 2019-12-02
1,대전광역시,중구,초등학교 1학년 - 학습및 놀이지도,유천지역아동센터,2019-09-02 ~ 2019-12-02
2,대전광역시,중구,초등학교 1학년 - 학습및 놀이지도,유천지역아동센터,2019-09-02 ~ 2019-12-02
3,대전광역시,중구,대전광역시 중구 효문화마을관리원 자원봉사,효문화마을관리원,2019-08-31 ~ 2019-11-30
4,대전광역시,중구,대전이주외국인종합복지관에서 매주 일요일 오후 봉사자 모집,대전이주외국인종합복지관,2019-09-08 ~ 2019-12-08
