,지역,시군구,제목,모집기관,봉사기간
1,대전광역시,유성구,제12회 대전광역시 동구청장배 전국풋살대회 대회2일차 자원봉사자 모집 / 낮시간대,대전광역시 동구,2019-09-01 ~ 2019-09-01
2,대전광역시,유성구,오픈더퓨처 대전지부-나눔 천연아로마소이캔들 전달제작 봉사활동,오픈더퓨처,2019-08-31 ~ 2019-08-31
3,대전광역시,유성구,쓰레기 줍기 환경정화 활동 봉사,대전중구청환경과,2019-08-31 ~ 2019-08-31
4,대전광역시,유성구,2019 대전시민생활체육대축전 보조요원 및 환경정화활동,대전광역시체육회,2019-08-31 ~ 2019-08-31
5,대전광역시,유성구,2019 대전시민생활체육대축전 보조요원 및 환경정화활동,대전광역시체육회,2019-08-31 ~ 2019-08-31
6,대전광역시,유성구,2019 대전시민생활체육대축전 보조요원 및 환경정화활동,대전광역시체육회,2019-08-31 ~ 2019-08-31
7,대전광역시,유성구,2019 대전시민생활체육대축전 보조요원 및 환경정화활동,대전광역시체육회,2019-08-31 ~ 2019-08-31
8,대전광역시,유성구,2019 대전시민생활체육대축전 축구대회 행사보조,대전중구자원봉사센터,2019-09-01 ~ 2019-09-01
9,대전광역시,유성구,여름철 물놀이 안전관리요원 자원봉사 활동,중구청안전총괄과,2019-06-01 ~ 2019-08-31
0,대전광역시,유성구,"악기- 기타, 해금교육",사계절청소년회복지원시설,2019-06-01 ~ 2019-08-31
1,대전광역시,유성구,대전보훈요양원 일상생활지원 ★공지사항 필독 후 봉사활동 참여 권장,한국보훈복지의료공단 대전보훈요양원,2019-07-01 ~ 2019-08-31
2,대전광역시,유성구,대전보훈요양원 일상생활지원 ★공지사항 필독 후 봉사활동 참여 권장,한국보훈복지의료공단 대전보훈요양원,2019-07-01 ~ 2019-08-31
3,대전광역시,유성구,어르신 활동보조,행복한실버케어센터,2019-07-01 ~ 2019-08-31
4,대전광역시,유성구,양궁장정리 및 화살수거,대전장애인양궁협회,2019-07-16 ~ 2019-08-31
5,대전광역시,유성구,양궁장 정리 및 화살수거,대전장애인양궁협회,2019-07-16 ~ 2019-08-31
6,대전광역시,유성구,초등부 학습지도 및 놀이활동,열린스쿨지역아동센터,2019-07-15 ~ 2019-10-14
7,대전광역시,유성구,유천동 돌봄주간보호센터 활동보조,돌봄주간보호센터,2019-08-01 ~ 2019-09-30
8,대전광역시,유성구,유천동 돌봄주간보호센터 활동보조,돌봄주간보호센터,2019-08-01 ~ 2019-09-30
9,대전광역시,유성구,유천동 돌봄주간보호센터 활동보조,돌봄주간보호센터,2019-08-01 ~ 2019-09-30
0,대전광역시,유성구,사랑의 식사,나눔의집,2019-07-29 ~ 2019-08-31
1,대전광역시,유성구,칠보산휴양림 소나무와 자작나무의 역사이야기 프로그램 참여 및 환경정화활동,국립자연휴양림관리소,2019-08-01 ~ 2019-08-31
2,대전광역시,유성구,칠보산휴양림 소나무와 자작나무의 역사이야기 프로그램 참여 및 환경정화활동,국립자연휴양림관리소,2019-08-01 ~ 2019-08-31
3,대전광역시,유성구,대야산휴양림 용추계곡트레킹 참여 및 환경정화활동,국립자연휴양림관리소,2019-08-01 ~ 2019-08-31
4,대전광역시,유성구,대야산휴양림 용추계곡트레킹 참여 및 환경정화활동,국립자연휴양림관리소,2019-08-01 ~ 2019-08-31
5,대전광역시,유성구,유명산자연휴양림 산림교육프로그램 활동 도우미 및 환경정화활동,국립자연휴양림관리소,2019-08-01 ~ 2019-08-31
6,대전광역시,유성구,유명산휴양림 산림교육프로그램 체험활동 및 환경정화활동,국립자연휴양림관리소,2019-08-01 ~ 2019-08-31
7,대전광역시,유성구,"프로그램활동보조,상담,산책,청소 등",신한우리재가복지센터,2019-08-01 ~ 2019-08-31
8,대전광역시,유성구,프로그램진행,신한우리재가복지센터,2019-08-01 ~ 2019-08-31
9,대전광역시,유성구,중촌 효심정 어르신들 급식지원서비스,대전YWCA,2019-09-02 ~ 2019-09-02
0,대전광역시,유성구,청소년 여름학교 대학생 스탭 모집,청소년교육문화공동체 청춘,2019-08-11 ~ 2019-09-01
1,대전광역시,유성구,중촌 효심정 어르신들 급식지원서비스,대전YWCA,2019-09-03 ~ 2019-09-03
2,대전광역시,유성구,중촌 효심정 어르신들 급식지원서비스,대전YWCA,2019-09-03 ~ 2019-09-03
