,지역,시군구,제목,모집기관,봉사기간
1,제주특별자치도,제주시,의료봉사 *봉사내용 꼭 읽어주시고 신청해주세요!*,S-중앙병원,2019-08-01 ~ 2019-08-31
2,제주특별자치도,제주시,애월도서관 환경정비 및 자료정리 활동,애월도서관,2019-09-01 ~ 2019-09-29
3,제주특별자치도,제주시,애월도서관 환경정비 및 자료정리 활동,애월도서관,2019-09-01 ~ 2019-09-29
4,제주특별자치도,제주시,제주장애인야간학교,제주장애인야간학교,2019-06-10 ~ 2019-09-03
5,제주특별자치도,제주시,2019 제주뇌병변장애인인권대회 자원봉사자 모집,제주시자원봉사센터,2019-09-07 ~ 2019-09-07
6,제주특별자치도,제주시,장기기증의 날 캠페인 희망등록안내 지원 봉사자 모집,제주시자원봉사센터,2019-08-27 ~ 2019-09-07
7,제주특별자치도,제주시,제7회 장기기증의 날 기념식 및 캠페인 행사지원 봉사자 모집,제주시자원봉사센터,2019-09-09 ~ 2019-09-09
8,제주특별자치도,제주시,제19회 외국인주만과 함께하는 한가위한마당 자원활동가 모집,제주이주민센터,2019-09-14 ~ 2019-09-14
9,제주특별자치도,제주시,서부치매안심센터 프로그램 운영 보조 및 치매교육 업무지원 등,제주시서부보건소(치매안심센터),2019-06-17 ~ 2019-09-11
0,제주특별자치도,제주시,제주시 서부치매안심센터 인지재활프로그램 운영보조,제주시서부보건소(치매안심센터),2019-06-17 ~ 2019-09-11
1,제주특별자치도,제주시,제주시 서부 치매안심센터 치매예방교육 및 캠페인 활동 지원,제주시서부보건소(치매안심센터),2019-06-13 ~ 2019-09-11
2,제주특별자치도,제주시,제주시 독거노인대상 가정방문 및 말벗 지원봉사자 모집,은성종합사회복지관,2019-07-15 ~ 2019-09-15
3,제주특별자치도,제주시,장애인 좌식배구 연습 보조활동 자원봉사자 모집,제주특별자치도 제주시,2019-07-09 ~ 2019-09-27
4,제주특별자치도,제주시,Na애찬 밑반찬배달,은성종합사회복지관,2019-07-04 ~ 2019-09-26
5,제주특별자치도,제주시,인화로사회적협동조합내 교구정리 및 환경정화 활동,인화로사회적협동조합,2019-07-06 ~ 2019-09-28
6,제주특별자치도,제주시,인화로사회적협동조합내 교구정리 및 환경정화 활동,인화로사회적협동조합,2019-07-06 ~ 2019-09-28
7,제주특별자치도,제주시,[굿네이버스 제주] 아동 성폭력예방 인형극 강사 모집,굿네이버스 인터네셔널,2019-09-02 ~ 2019-11-29
8,제주특별자치도,제주시,[아름다운가게 신제주점]매장운영을 도와주실 활동천사님을 모집합니다! ^^,아름다운가게신제주점,2019-07-15 ~ 2019-09-30
9,제주특별자치도,제주시,[아름다운가게 신제주점]매장운영을 도와주실 활동천사님을 모집합니다! ^^,아름다운가게신제주점,2019-07-15 ~ 2019-09-30
0,제주특별자치도,제주시,제주동물친구들 동물구호활동,(사)제주동물친구들,2019-09-01 ~ 2019-09-30
1,제주특별자치도,제주시,장애인 좌식배구 연습 보조활동 자원봉사자 모집,제주특별자치도 제주시,2019-10-01 ~ 2019-10-29
2,제주특별자치도,제주시,월두새마을작은도서관 봉사자 모집,은성종합사회복지관,2019-08-13 ~ 2019-10-11
3,제주특별자치도,제주시,구엄지역아동센터-환경정화활동,구엄지역아동센터,2019-08-12 ~ 2019-11-11
4,제주특별자치도,제주시,구엄지역아동센터-아동학습지도활동,구엄지역아동센터,2019-08-12 ~ 2019-11-11
5,제주특별자치도,제주시,미술문화봉사활동,더희망에듀,2019-08-14 ~ 2019-11-09
6,제주특별자치도,제주시,[아름다운가게 제주동문점] 가을학기 사회봉사 활동천사 모집,아름다운가게(제주동문점),2019-09-02 ~ 2019-11-30
