,지역,시군구,제목,모집기관,봉사기간
1,서울특별시,강동구,성가정노인종합복지관 프로그램 강사 모집,성가정노인종합복지관,2019-08-19 ~ 2019-11-18
2,서울특별시,강동구,"9월 암사도서관 성인 도서배가봉사[9시~13시]및 서가 정리, 환경정리",암사도서관,2019-09-01 ~ 2019-09-30
3,서울특별시,강동구,"9월 암사도서관 성인 도서배가봉사[평일 14시~18시] 및 서가 정리, 환경정리",암사도서관,2019-09-01 ~ 2019-09-30
4,서울특별시,강동구,"9월 암사도서관 성인 도서배가봉사[주말 13시~17시] 및 서가 정리, 환경정리",암사도서관,2019-09-01 ~ 2019-09-30
5,서울특별시,강동구,성지보호작업장 작업활동보조 및 프로그램 지원,성지보호작업장,2019-06-01 ~ 2019-08-31
6,서울특별시,강동구,효와 봉사의 만남-오전,(주)그린케어강동노인복지센터,2019-07-01 ~ 2019-08-31
7,서울특별시,강동구,효와 봉사의 만남-오후,(주)그린케어강동노인복지센터,2019-07-01 ~ 2019-08-31
8,서울특별시,강동구,[강동교육복지센터] 1:1 학습정서 멘토링 봉사자 모집,강동교육복지센터,2019-07-01 ~ 2019-08-31
9,서울특별시,강동구,[강동교육복지센터] 1:1 학습정서 멘토링 '꿈토링' 봉사자 모집,강동교육복지센터,2019-08-01 ~ 2019-10-31
0,서울특별시,강동구,8월 청소년 자원봉사자 모집합니다.,은혜요양원,2019-08-01 ~ 2019-08-31
1,서울특별시,강동구,장난감 소독 및 환경정리 2시~5시,아이맘 강동육아시티,2019-07-01 ~ 2019-08-31
2,서울특별시,강동구,성가정노인종합복지관 프로그램 강사 모집,성가정노인종합복지관,2019-08-19 ~ 2019-11-18
3,서울특별시,강동구,성내도서관 오전 자료관리 매니저 모집,강동구립성내도서관,2019-08-01 ~ 2019-08-31
4,서울특별시,강동구,성내도서관 오후 자료관리 매니저 모집,강동구립성내도서관,2019-08-01 ~ 2019-09-30
5,서울특별시,강동구,"천호도서관 자원봉사 도서배가 및 서가 정리, 환경정리",강동구립천호도서관,2019-09-01 ~ 2019-09-30
6,서울특별시,강동구,"천호도서관 자원봉사 도서배가 및 서가 정리, 환경정리",강동구립천호도서관,2019-09-01 ~ 2019-09-30
7,서울특별시,강동구,"천호도서관 자원봉사 도서배가 및 서가 정리, 환경정리",강동구립천호도서관,2019-09-01 ~ 2019-09-30
8,서울특별시,강동구,"천호도서관 자원봉사 도서배가 및 서가 정리, 환경정리",강동구립천호도서관,2019-09-01 ~ 2019-09-30
9,서울특별시,강동구,"천호도서관 자원봉사 도서배가 및 서가 정리, 환경정리",강동구립천호도서관,2019-09-01 ~ 2019-09-30
0,서울특별시,강동구,"천호도서관 자원봉사 도서배가 및 서가 정리, 환경정리",강동구립천호도서관,2019-09-01 ~ 2019-09-30
1,서울특별시,강동구,"천호도서관 자원봉사 도서배가 및 서가 정리, 환경정리",강동구립천호도서관,2019-09-01 ~ 2019-09-30
2,서울특별시,강동구,"천호도서관 자원봉사 도서배가 및 서가 정리, 환경정리",강동구립천호도서관,2019-09-01 ~ 2019-09-30
3,서울특별시,강동구,"천호도서관 자원봉사 도서배가 및 서가정리, 환경정리",강동구립천호도서관,2019-09-01 ~ 2019-09-30
4,서울특별시,강동구,"천호도서관 자원봉사 도서배가 및 서가정리, 환경정리",강동구립천호도서관,2019-09-01 ~ 2019-09-30
5,서울특별시,강동구,"천호도서관 자원봉사 도서배가 및 서가정리, 환경정리",강동구립천호도서관,2019-09-01 ~ 2019-09-30
6,서울특별시,강동구,"천호도서관 자원봉사 도서배가 및 서가정리, 환경정리",강동구립천호도서관,2019-09-01 ~ 2019-09-30
7,서울특별시,강동구,"천호도서관 자원봉사 도서배가 및 서가정리, 환경정리",강동구립천호도서관,2019-09-01 ~ 2019-09-30
8,서울특별시,강동구,평일16~18시-도서배가/환경정리,강동구립강일도서관,2019-09-01 ~ 2019-09-30
9,서울특별시,강동구,[평일 10시-12시] 해공도서관 자원봉사,강동구립해공도서관,2019-09-01 ~ 2019-09-30
0,서울특별시,강동구,[평일 12시-14시] 해공도서관 자원봉사,강동구립해공도서관,2019-09-01 ~ 2019-09-30
1,서울특별시,강동구,[평일 14시-16시] 해공도서관 자원봉사,강동구립해공도서관,2019-09-01 ~ 2019-09-30
2,서울특별시,강동구,[평일 16시-18시] 해공도서관 자원봉사,강동구립해공도서관,2019-09-01 ~ 2019-09-30
3,서울특별시,강동구,[주말 13시-15시] 해공도서관 자원봉사,강동구립해공도서관,2019-09-01 ~ 2019-09-30
4,서울특별시,강동구,[주말 15시-17시] 해공도서관 자원봉사,강동구립해공도서관,2019-09-01 ~ 2019-09-30
5,서울특별시,강동구,도서관 정리 및 업무 보조,꿈누리작은도서관,2019-08-17 ~ 2019-08-31
6,서울특별시,강동구,[평일 10~12시] 성내도서관 도서배가 및 환경정리,강동구립성내도서관,2019-09-01 ~ 2019-09-30
7,서울특별시,강동구,[평일 12~14시] 성내도서관 도서배가 및 환경정리,강동구립성내도서관,2019-09-01 ~ 2019-09-30
8,서울특별시,강동구,[평일 14~16시] 성내도서관 도서배가 및 환경정리,강동구립성내도서관,2019-09-01 ~ 2019-09-30
9,서울특별시,강동구,[평일 16~18시] 성내도서관 도서배가 및 환경정리,강동구립성내도서관,2019-09-01 ~ 2019-09-30
0,서울특별시,강동구,[주말 11~13시] 성내도서관 도서배가 및 환경정리,강동구립성내도서관,2019-09-01 ~ 2019-09-30
1,서울특별시,강동구,[주말 15~17시] 성내도서관 도서배가 및 환경정리,강동구립성내도서관,2019-09-01 ~ 2019-09-30
2,서울특별시,강동구,성내1동 마을축제 함께 나누고 즐기는 행복한 과학여행 축제에 함께할 자원봉사 모집,성내1동주민센터,2019-09-07 ~ 2019-09-07
3,서울특별시,강동구,한가위 맞이 지역축제 부스운영 대학생 자원봉사자 모집,강동청소년누리터,2019-09-06 ~ 2019-09-07
4,서울특별시,강동구,KB골든라이프케어 강동케어센터 정기자원봉사자 모집,kb골든라이프케어 강동케어센터,2019-07-01 ~ 2019-09-30
5,서울특별시,강동구,KB골든라이프케어 강동케어센터 식당 자원봉사자 모집,kb골든라이프케어 강동케어센터,2019-07-01 ~ 2019-09-30
6,서울특별시,강동구,서울시 일자리 박람회 행사지원,강동여성인력개발센터,2019-09-24 ~ 2019-09-25
7,서울특별시,강동구,서울 암사동 유적 환경 정화 및 박물관 관람질서 안내,서울암사동유적,2019-09-01 ~ 2019-09-30
8,서울특별시,강동구,서울 암사동 유적 환경 정화 및 박물관 관람질서 안내,서울암사동유적,2019-09-01 ~ 2019-09-30
9,서울특별시,강동구,암사생태공원 주말생태프로그램 보조를  구함니다.,시민환경포럼,2019-07-06 ~ 2019-09-29
0,서울특별시,강동구,이미용 봉사자를 모집합니다,은혜요양원,2019-07-01 ~ 2019-09-30
1,서울특별시,강동구,장애인 작업활동을 지원해주실 봉사자를 모집합니다.,파란마음복지센터,2019-07-01 ~ 2019-09-30
2,서울특별시,강동구,장애인 작업활동을 지원해주실 봉사자를 모집합니다.,파란마음복지센터,2019-07-01 ~ 2019-09-30
3,서울특별시,강동구,[아름다운가게 강동고덕점] 성인/대학생 8월~9월 매주 목요일 오전10-14시 / 오후14-18시_봉사자 모집,아름다운가게강동고덕점,2019-08-05 ~ 2019-09-30
4,서울특별시,강동구,[아름다운가게 강동고덕점] 성인/대학생 8월~9월 매주 금요일 오전10-14시 / 14-16시 봉사자 모집,아름다운가게강동고덕점,2019-08-05 ~ 2019-09-30
5,서울특별시,강동구,[아름다운가게 강동고덕점] 성인/대학생 8월~9월 매주 월요일 오전10-14시 / 오후14-18시_봉사자 모집,아름다운가게강동고덕점,2019-08-05 ~ 2019-09-30
6,서울특별시,강동구,[아름다운가게 강동고덕점] 성인/대학생 8월~9월 매주 토요일 오전10-14시 봉사자 모집,아름다운가게강동고덕점,2019-08-19 ~ 2019-09-30
7,서울특별시,강동구,[아름다운가게 강동고덕점] 성인/대학생 8월~9월 매주 토요일 오후14-18시 봉사자 모집,아름다운가게강동고덕점,2019-08-19 ~ 2019-09-30
8,서울특별시,강동구,초등생 방과후 숙제 지도 및 학습활동 도우미 & 어린이집 일손 도우미,구립천일방과후어린이집,2019-07-09 ~ 2019-10-08
9,서울특별시,강동구,강동발달장애인평생교육센터 환경 미화 및 수업 보조 봉사활동,강동발달장애인평생교육센터,2019-08-05 ~ 2019-10-28
0,서울특별시,강동구,성지보호작업장 작업활동보조 및 프로그램 지원,성지보호작업장,2019-08-01 ~ 2019-10-31
1,서울특별시,강동구,성지보호작업장 작업활동보조 및 프로그램 지원,성지보호작업장,2019-08-01 ~ 2019-10-31
