,지역,시군구,제목,모집기관,봉사기간
9,경기도,수원시,아트스페이스 광교미술관 안내 자원봉사,수원시미술관사업소 아트스페이스 광교,2019-08-01 ~ 2019-08-30
0,경기도,수원시,아트스페이스 광교미술관 안내 자원봉사,수원시미술관사업소 아트스페이스 광교,2019-08-01 ~ 2019-08-31
1,경기도,수원시,천연비누 및 냅킨 파우치 물품제작및 기부활동,오픈더퓨처영통지부,2019-07-29 ~ 2019-08-26
2,경기도,수원시,"[5시간 인정, ★성인 환영★] 팔달노인복지관 바자회 행사보조 봉사",팔달노인복지관,2019-08-28 ~ 2019-08-28
3,경기도,수원시,"[수원시 기후변화체험교육관] 여름방학프로그램 보조, 전시실 안내, 정리 및 기타 요청 수행",수원시기후변화체험교육관,2019-07-23 ~ 2019-08-29
4,경기도,수원시,호매실도서관 청소년 자원봉사-서가정리 및 환경정비,호매실도서관,2019-08-01 ~ 2019-08-30
5,경기도,수원시,호매실도서관 청소년 자원봉사-서가정리 및 환경정비,호매실도서관,2019-08-01 ~ 2019-08-30
6,경기도,수원시,해우재 외부주차장 동선안내 봉사활동,수원시화장실문화전시관해우재,2019-07-07 ~ 2019-08-31
7,경기도,수원시,수원시립아이파크미술관 기획전 안내 자원봉사,수원시립아이파크미술관,2019-08-01 ~ 2019-08-31
8,경기도,수원시,수원시립아이파크미술관 안내 자원봉사,수원시립아이파크미술관,2019-08-01 ~ 2019-08-31
9,경기도,수원시,"[밤밭노인복지관] 복지관 경로식당, 환경관리 자원봉사",밤밭노인복지관,2019-08-01 ~ 2019-08-30
0,경기도,수원시,수원도시공사 가족여성회관 - 갤러리 초대작가전 전시 안내 자원봉사 활동,수원시가족여성회관,2019-08-12 ~ 2019-08-30
1,경기도,수원시,수원시자원봉사센터 자원봉사 기본교육,수원시종합자원봉사센터,2019-08-31 ~ 2019-08-31
2,경기도,수원시,2019년 수원시 수면 건강 강좌 보조,수원시성인정신건강센터,2019-08-30 ~ 2019-08-30
3,경기도,수원시,녹색소비자연대 소비자업무 지원,녹색소비자연대전국협의회수원,2019-08-22 ~ 2019-08-30
4,경기도,수원시,노숙인및 독거노인 무료급식 봉사,두란노자원봉사센터,2019-06-01 ~ 2019-08-31
5,경기도,수원시,무료급식지원,늘채움작은도서관,2019-06-01 ~ 2019-08-31
6,경기도,수원시,숙식보호대상자 이미용 봉사 활동,한국법무보호복지공단경기지부,2019-05-30 ~ 2019-08-30
7,경기도,수원시,2019년 8월 광교푸른숲도서관 청소년 자원봉사,광교푸른숲도서관,2019-08-01 ~ 2019-08-31
8,경기도,수원시,2019년 8월 광교푸른숲도서관 청소년 자원봉사,광교푸른숲도서관,2019-08-01 ~ 2019-08-31
9,경기도,수원시,8월 북수원도서관 청소년 자원봉사 도서정리,북수원도서관,2019-08-01 ~ 2019-08-30
0,경기도,수원시,8월 북수원도서관 청소년 자원봉사 도서정리,북수원도서관,2019-08-01 ~ 2019-08-30
1,경기도,수원시,수원이와 함께하는 환경정화활동,수원시자원회수시설,2019-07-01 ~ 2019-08-30
2,경기도,수원시,[16세 이상] 수원시 어린이생태미술체험관 [아이엠히어로] 전시봉사,수원시어린이생태미술체험관,2019-08-01 ~ 2019-08-31
3,경기도,수원시,[버드내] 경로식당 급식배식 및 취사보조활동,버드내노인복지관,2019-08-01 ~ 2019-08-30
4,경기도,수원시,우만종합사회복지관 8월 경로식당 자원봉사,우만종합사회복지관,2019-08-01 ~ 2019-08-30
5,경기도,수원시,우만종합사회복지관 8월 식사배달 자원봉사,우만종합사회복지관,2019-08-01 ~ 2019-08-30
6,경기도,수원시,행궁아해꿈누리 장난감도서관 대여용 장난감 소독및 세척봉사,행궁아해꿈누리,2019-08-01 ~ 2019-08-31
7,경기도,수원시,도경노인복지센터 사무보조지원,도경노인복지센터,2019-08-02 ~ 2019-08-30
8,경기도,수원시,멘토링 자원봉사,아름드리지역아동센터,2019-09-02 ~ 2019-11-29
9,경기도,수원시,경기도 자살유해정보 온라인 모니터링단 Gol-keeper,경기도정신건강증진센터,2019-09-19 ~ 2019-12-19
0,경기도,수원시,[수원시글로벌청소년드림센터] 학습 및 정서지원 멘토링 멘토 모집,수원시글로벌청소년드림센터,2019-08-17 ~ 2019-11-16
1,경기도,수원시,[수원시글로벌청소년드림센터] 자립멘토링사업 멘토,수원시글로벌청소년드림센터,2019-09-01 ~ 2019-09-30
2,경기도,수원시,[수원요양병원] 평일 오전 안내데스크 봉사 활동,수원요양병원,2019-08-19 ~ 2019-08-30
3,경기도,수원시,[수원요양병원] 평일오후 안내데스크 업무보조봉사,수원요양병원,2019-08-19 ~ 2019-08-31
4,경기도,수원시,제3세계어린이보건위생과 국제환경보호를 위한 천연비누제작활동및 봉사교육,두란노자원봉사센터,2019-06-01 ~ 2019-08-31
5,경기도,수원시,제3세계 어린이 보건위생및 환경보호위한 천연비누제작활동및 봉사교육,두란노자원봉사센터,2019-06-01 ~ 2019-08-31
6,경기도,수원시,제3세계 어린이 보건위생및 환경보호위한 천연비누제작활동및 봉사교육,두란노자원봉사센터,2019-06-01 ~ 2019-08-31
7,경기도,수원시,제3세계 어린이를 위한 천연비누만들기,큰나무작은도서관,2019-06-01 ~ 2019-08-31
8,경기도,수원시,제3세계 어린이를 위한 천연비누만들기,큰나무작은도서관,2019-06-02 ~ 2019-08-31
9,경기도,수원시,효봉노인전문요양원 요양원 생활편의 지원 및 활동보조,효봉노인전문요양센터,2019-06-01 ~ 2019-08-31
0,경기도,수원시,버드내도서관 청소년 도서정리 자원봉사,수원시버드내도서관,2019-08-01 ~ 2019-08-31
1,경기도,수원시,국제환경보호를 위한 천연비누제작 봉사활동및 교육,두란노자원봉사센터,2019-06-01 ~ 2019-08-31
2,경기도,수원시,한림도서관 청소년자원봉사,한림도서관,2019-08-01 ~ 2019-08-31
3,경기도,수원시,한림도서관 청소년자원봉사,한림도서관,2019-08-01 ~ 2019-08-31
4,경기도,수원시,영통도서관 서가정리및 업무지원,영통도서관,2019-08-01 ~ 2019-08-31
5,경기도,수원시,영통도서관 서가정리및 업무지원,영통도서관,2019-08-01 ~ 2019-08-31
6,경기도,수원시,8월 평일14-17/서수원도서관 자원봉사 - 서가정리,서수원도서관,2019-08-01 ~ 2019-08-31
7,경기도,수원시,8월 평일9-12/서수원도서관 자원봉사 - 서가정리,서수원도서관,2019-08-01 ~ 2019-08-31
8,경기도,수원시,"재활용 물품 나눔, 정리, 홍보 봉사프로그램",온시민정자봉사센터,2019-06-01 ~ 2019-08-31
9,경기도,수원시,"재활용 물품 나눔, 정리, 홍보 봉사프로그램",온시민정자봉사센터,2019-06-01 ~ 2019-08-31
0,경기도,수원시,"7,8월 대추골도서관 청소년 자원봉사",수원시대추골도서관,2019-07-01 ~ 2019-08-31
1,경기도,수원시,"7,8월 대추골도서관 청소년 자원봉사",수원시대추골도서관,2019-07-01 ~ 2019-08-31
2,경기도,수원시,망포글빛도서관 청소년 자원봉사활동_서가정리 _평일오전,망포글빛도서관,2019-08-01 ~ 2019-08-31
3,경기도,수원시,망포글빛도서관 청소년 자원봉사활동_서가정리 _평일오후,망포글빛도서관,2019-08-01 ~ 2019-08-31
4,경기도,수원시,일월도서관 청소년 서가정리 자원봉사,일월도서관,2019-08-01 ~ 2019-08-31
5,경기도,수원시,일월도서관 청소년 서가정리 자원봉사,일월도서관,2019-08-01 ~ 2019-08-31
6,경기도,수원시,"정자동 재활용 물품 나눔, 정리, 홍보 봉사프로그램을",온시민정자봉사센터,2019-06-01 ~ 2019-08-31
7,경기도,수원시,교육,올고든지역아동센터,2019-06-12 ~ 2019-08-31
8,경기도,수원시,매여울도서관 청소년자원봉사 - 서가정리,매여울도서관,2019-08-01 ~ 2019-08-31
9,경기도,수원시,매여울도서관 청소년자원봉사 - 서가정리,매여울도서관,2019-08-01 ~ 2019-08-31
0,경기도,수원시,화서다산도서관 책 읽어주세요 청소년 자원봉사,화서다산도서관,2019-08-01 ~ 2019-08-31
1,경기도,수원시,화서다산도서관 책 읽어주세요 청소년 자원봉사,화서다산도서관,2019-08-01 ~ 2019-08-31
2,경기도,수원시,화서다산도서관 청소년 도서정리 자원봉사,화서다산도서관,2019-08-01 ~ 2019-08-31
3,경기도,수원시,화서다산도서관 청소년 도서정리 자원봉사,화서다산도서관,2019-08-01 ~ 2019-08-31
4,경기도,수원시,제일수요양원일상생활보조및외부환경꾸미기-오전 -봉사내용필독,제일수요양원,2019-07-01 ~ 2019-08-31
5,경기도,수원시,제일수요양원일상생활보조및외부환경꾸미기-오후 -봉사내용필독,제일수요양원,2019-07-01 ~ 2019-08-31
6,경기도,수원시,수원시미술관사업소 서포터즈,수원시미술관사업소,2019-05-31 ~ 2019-08-31
7,경기도,수원시,수원시립아이파크미술관 안내 자원봉사,수원시립아이파크미술관,2019-08-01 ~ 2019-08-31
8,경기도,수원시,수원시립아이파크미술관 기획전 안내 자원봉사,수원시립아이파크미술관,2019-08-01 ~ 2019-08-31
9,경기도,수원시,수원시립아이파크미술관 안내 자원봉사,수원시립아이파크미술관,2019-08-01 ~ 2019-08-31
0,경기도,수원시,2019년 9월 중앙도서관 청소년 자원봉사활동,중앙도서관,2019-09-01 ~ 2019-09-30
1,경기도,수원시,2019년 9월 중앙도서관 청소년 자원봉사활동,중앙도서관,2019-09-01 ~ 2019-09-30
2,경기도,수원시,꿈터작은도서관 사서업무 및 사무보조업무,꿈터 작은 도서관,2019-07-22 ~ 2019-08-31
3,경기도,수원시,노인주간보호센터 활동보조,무지개노인주간보호센터,2019-07-22 ~ 2019-08-31
4,경기도,수원시,장난감소독 및 세척,해피아이장난감도서관,2019-08-01 ~ 2019-08-31
5,경기도,수원시,장난감소독 및 세척,해피아이장난감도서관,2019-08-01 ~ 2019-08-31
6,경기도,수원시,2019 수원이주민센터 이주노동자팀 자원활동,수원이주민센터,2019-08-18 ~ 2019-10-31
7,경기도,수원시,아름다운가게 수원행궁점에서 자원활동,아름다운가게수원행궁점,2019-08-19 ~ 2019-09-30
8,경기도,수원시,지역주민을 위한 중졸검정고시 대비 초등 수학 교육 지도 자원봉사,온시민수원성봉사센터,2019-08-13 ~ 2019-09-30
9,경기도,수원시,지역주민을 위한 중졸검정고시 대비 초등 영어 교육 지도 자원봉사,온시민수원성봉사센터,2019-08-13 ~ 2019-09-30
0,경기도,수원시,지혜샘어린이도서관 ★성인★ 서가정리자원봉사,지혜샘어린이도서관,2019-08-17 ~ 2019-09-27
1,경기도,수원시,[경기도 스마트산업분야 장애인 취업박람회] 행사보조 활동,수원시종합자원봉사센터,2019-09-06 ~ 2019-09-06
2,경기도,수원시,직무스트레스관리 프로그램 보조진행,수원시행복정신건강복지센터,2019-09-03 ~ 2019-09-24
3,경기도,수원시,가족여성회관 - 여성의 정원 문화행사 행사보조 지원 봉사활동,수원시가족여성회관,2019-09-04 ~ 2019-09-04
4,경기도,수원시,광교노인복지관 - 퇴행성관절염 강좌 진행보조,수원시광교노인복지관,2019-09-04 ~ 2019-09-04
5,경기도,수원시,봄빛요양센터 환경미화봉사,봄빛요양센터,2019-06-29 ~ 2019-09-21
6,경기도,수원시,칠보산지역아동센터 초등학생 교육 봉사,칠보산청소년방과후지역아동센터,2019-07-15 ~ 2019-09-13
7,경기도,수원시,홍보자료 제작 및 배포,경기광역자활센터,2019-09-02 ~ 2019-09-30
8,경기도,수원시,푸드뱅크 후원물품 수령,수원권선푸드뱅크,2019-08-20 ~ 2019-09-06
9,경기도,수원시,수원여자단기청소년쉼터 멘토링 학습지원,수원여자단기청소년쉼터,2019-06-07 ~ 2019-09-07
0,경기도,수원시,천연비누제작 교육및 기부활동을 위한 봉사,솔로몬작은도서관,2019-06-15 ~ 2019-09-07
1,경기도,수원시,수원여자단기청소년쉼터 주방봉사,수원여자단기청소년쉼터,2019-09-11 ~ 2019-09-12
2,경기도,수원시,빈곤대물림방지위한 교사 봉사활,나눔도서관,2019-06-11 ~ 2019-09-11
3,경기도,수원시,블럭놀이방 운영보조 활동,능실종합사회복지관,2019-07-06 ~ 2019-09-28
4,경기도,수원시,9월 청소년 농촌 일손 돕기 봉사활동,서수원주민편익시설,2019-09-21 ~ 2019-09-21
5,경기도,수원시,제22회 경기도민속예술제,수원문화원,2019-09-20 ~ 2019-09-20
6,경기도,수원시,제22회 경기도민속예술제,수원문화원,2019-09-21 ~ 2019-09-21
7,경기도,수원시,수원YWCA- 제5회 수원시팔색길종주대회 행사지원 봉사활동,수원YWCA,2019-09-21 ~ 2019-09-21
8,경기도,수원시,아주다남병원 프로그램 자원봉사,아주다남병원,2019-07-22 ~ 2019-09-20
9,경기도,수원시,정신건강의학과병원 프로그램 자원봉사,아주다남병원,2019-08-01 ~ 2019-10-31
0,경기도,수원시,독거노인에게 전달할 농작물재배 자원봉사,수원시종합자원봉사센터,2019-06-22 ~ 2019-09-22
1,경기도,수원시,나눔인성교육봉사활동,나눔도서관,2019-06-23 ~ 2019-09-22
2,경기도,수원시,근대문화공간 수원 구 부국원 자원봉사활동,수원시종합자원봉사센터,2019-07-02 ~ 2019-09-29
3,경기도,수원시,경기일보 - [역사속 민주로의 초대] 교육 프로그램 보조 진행 및 안내 활동,수원시종합자원봉사센터,2019-08-27 ~ 2019-09-26
4,경기도,수원시,수원시행복정신건강복지센터-정신건강 인식개선과 편견해소를 위한 스탬프투어 홍보콘텐츠 제작활동,수원시행복정신건강복지센터,2019-08-01 ~ 2019-09-30
5,경기도,수원시,재활플러스 요양원 자원 봉사,재활플러스요양원,2019-07-01 ~ 2019-09-30
6,경기도,수원시,아이러브맘카페 장난감 세척 및 놀이실 청소,영통육아종합지원센터,2019-07-01 ~ 2019-09-30
7,경기도,수원시,"수원화성 夜 상설공연 ""낭만 夜 고궁 음악회"" 행사보조 봉사활동",전문예술법인사회적기업(사)수원음악진흥원,2019-07-26 ~ 2019-09-28
8,경기도,수원시,근대문화공간 수원 구 부국원 자원봉사활동,수원시종합자원봉사센터,2019-07-02 ~ 2019-09-29
9,경기도,수원시,광야119 무료배식봉사,광야의119쉼터,2019-07-02 ~ 2019-09-28
0,경기도,수원시,발달장애청소년합창단 공연 도우미,수원굿윌스토어,2019-10-01 ~ 2019-10-01
1,경기도,수원시,수원시립아이파크미술관 기획전 안내 자원봉사,수원시립아이파크미술관,2019-09-01 ~ 2019-09-29
2,경기도,수원시,수원시립아이파크미술관 안내 자원봉사,수원시립아이파크미술관,2019-09-01 ~ 2019-09-29
3,경기도,수원시,수원시립아이파크미술관 안내 자원봉사,수원시립아이파크미술관,2019-09-01 ~ 2019-09-29
4,경기도,수원시,수원시립아이파크미술관 안내 자원봉사,수원시립아이파크미술관,2019-09-01 ~ 2019-09-29
5,경기도,수원시,"[밤밭노인복지관] 복지관 경로식당, 환경관리 자원봉사",밤밭노인복지관,2019-09-02 ~ 2019-09-30
6,경기도,수원시,남창동 열린문화공간운영 자원봉사 활동,수원화성박물관,2019-07-02 ~ 2019-09-29
7,경기도,수원시,남창동 열린문화공간운영 자원봉사활동,수원화성박물관,2019-07-02 ~ 2019-09-29
8,경기도,수원시,제3세계어린이보건위생을 위한 천연비누보내기 운동,두란노자원봉사센터,2019-09-01 ~ 2019-09-30
9,경기도,수원시,수원우리요양원 - 어르신 말벗활동 및 일상생활 활동 보조,수원우리요양원,2019-07-01 ~ 2019-09-30
0,경기도,수원시,수원우리요양원 - 어르신 말벗활동 및 일상생활 활동 보조,수원우리요양원,2019-07-01 ~ 2019-09-30
1,경기도,수원시,제3세계 어린이 보건위생및 환경보호위한 천연비누제작활동및 봉사교육,두란노자원봉사센터,2019-09-01 ~ 2019-09-29
2,경기도,수원시,제3세계 어린이 보건위생및 환경보호위한 천연비누제작활동및 봉사교육,두란노자원봉사센터,2019-09-01 ~ 2019-09-29
3,경기도,수원시,수원시립아이파크미술관 기획전 안내 자원봉사,수원시립아이파크미술관,2019-09-01 ~ 2019-09-29
4,경기도,수원시,버드내도서관 청소년 도서정리 자원봉사,수원시버드내도서관,2019-09-01 ~ 2019-09-30
5,경기도,수원시,사랑방 노인주간보호센터 어르신 활동 보조및 센터정리 평일 오전,사랑방노인복지센터,2019-07-01 ~ 2019-09-30
6,경기도,수원시,사랑방 노인주간보호센터 어르신 활동 보조및 센터정리 평일 오후,사랑방노인복지센터,2019-07-01 ~ 2019-09-30
7,경기도,수원시,요양원 어르신 생활지원 자원봉사,새수원노인요양공동생활가정,2019-06-30 ~ 2019-09-30
8,경기도,수원시,요양원 어르신들을 위한 공연 활동 재능기부,새수원노인요양공동생활가정,2019-06-30 ~ 2019-09-30
9,경기도,수원시,영통구보건소 치매안심센터 인지재활 프로그램 보조,영통구보건소,2019-07-01 ~ 2019-09-30
0,경기도,수원시,프로그램 보조 및 말벗서비스,효자노치원 북수원점,2019-07-01 ~ 2019-09-30
1,경기도,수원시,프로그램 보조 및 말벗서비스,효자노치원 북수원점,2019-07-01 ~ 2019-09-30
2,경기도,수원시,프로그램 보조 및 말벗서비스,효자노치원 북수원점,2019-07-01 ~ 2019-09-30
3,경기도,수원시,수원여자단기청소년쉼터 아웃리치 프로그램 행사보조,수원여자단기청소년쉼터,2019-07-01 ~ 2019-09-30
4,경기도,수원시,어르신들 식사및 프로그램 지도와 생활 보조 봉사활동,미소요양원,2019-07-01 ~ 2019-09-30
5,경기도,수원시,초등 장애인 돌봄 봉사,야움작은도서관,2019-07-05 ~ 2019-09-30
6,경기도,수원시,책 정리 및 바코드 청구 기호 입력 및 홍보,야움작은도서관,2019-07-16 ~ 2019-09-30
7,경기도,수원시,9월 평일9-12/서수원도서관 자원봉사 - 서가정리,서수원도서관,2019-09-01 ~ 2019-09-30
8,경기도,수원시,9월 평일14-17/서수원도서관 자원봉사 - 서가정리,서수원도서관,2019-09-01 ~ 2019-09-30
9,경기도,수원시,요양원 생활편의지원,평강보훈요양센터,2019-07-01 ~ 2019-09-30
0,경기도,수원시,"유치원 급식 도우미 및 활동보조, 교재교구 관리 및 환경관리 협조",수원금호초등학교병설유치원,2019-08-01 ~ 2019-09-30
1,경기도,수원시,신나는공부방지역아동센터 아동 방과후 학습지도,신나는공부방지역아동센터,2019-07-01 ~ 2019-09-30
2,경기도,수원시,한림도서관 청소년자원봉사,한림도서관,2019-09-01 ~ 2019-09-30
3,경기도,수원시,한림도서관 청소년자원봉사,한림도서관,2019-09-01 ~ 2019-09-30
4,경기도,수원시,매여울도서관 청소년자원봉사 - 서가정리,매여울도서관,2019-09-01 ~ 2019-09-30
5,경기도,수원시,매여울도서관 청소년자원봉사 - 서가정리,매여울도서관,2019-09-01 ~ 2019-09-30
6,경기도,수원시,헌혈의집 수원시청역센터 사랑의 헌혈캠페인 봉사,대한적십자사헌혈의집수원시청역센터,2019-08-12 ~ 2019-09-30
7,경기도,수원시,헌혈의집 수원시청역센터 사랑의 헌혈캠페인 봉사,대한적십자사헌혈의집수원시청역센터,2019-08-12 ~ 2019-09-30
8,경기도,수원시,[버드내] 경로식당 급식배식 및 취사보조활동,버드내노인복지관,2019-09-02 ~ 2019-09-30
9,경기도,수원시,한사랑 길 봉사단 -주거환경개선사업,수원시종합자원봉사센터,2019-08-11 ~ 2019-10-13
0,경기도,수원시,수원여자단기청소년쉼터 재능기부,수원여자단기청소년쉼터,2019-07-16 ~ 2019-10-15
1,경기도,수원시,장애아동/청소년 음악치료 프로그램 자원봉사,수원시오목천동장애인주간보호시설,2019-07-17 ~ 2019-10-17
2,경기도,수원시,나눔도서관도우미,나눔도서관,2019-07-19 ~ 2019-10-18
3,경기도,수원시,팔달구보건소 - 한의약 체험 프로그램 통역 봉사활동,수원시종합자원봉사센터,2019-09-22 ~ 2019-10-27
4,경기도,수원시,팔달구보건소 - 한의약 체험 프로그램 통역 봉사활동,수원시종합자원봉사센터,2019-09-22 ~ 2019-10-27
5,경기도,수원시,팔달구보건소 - 한의약 체험 프로그램 통역 봉사활동,수원시종합자원봉사센터,2019-09-22 ~ 2019-10-27
6,경기도,수원시,팔달구보건소 - 한의약 체험 프로그램 통역 봉사활동,수원시종합자원봉사센터,2019-09-22 ~ 2019-10-27
7,경기도,수원시,돌봄 하면서 수학 영어  기초학습 지도 가능 하신분,야움작은도서관,2019-08-01 ~ 2019-10-24
8,경기도,수원시,어르신들의 요리수업에서 조리보조강사로 활동해주실 봉사활동,수원서호노인복지관,2019-08-01 ~ 2019-10-31
9,경기도,수원시,문화가 있는 날  행사보조 활동,수원시종합자원봉사센터,2019-08-31 ~ 2019-10-30
0,경기도,수원시,서호노인복지관에서는 경로식당 봉사자를 모집합니다,수원서호노인복지관,2019-08-05 ~ 2019-10-31
1,경기도,수원시,"기증품 분류, 정리, 세척 및 매장 이동",수원굿윌스토어,2019-08-01 ~ 2019-10-31
2,경기도,수원시,SK청솔노인복지관 경로식당 급식보조활동,수원시종합자원봉사센터,2019-08-05 ~ 2019-10-31
3,경기도,수원시,"어르신들께 말벗과 책읽기, 프로그램 보조, 청소",수원어르신간호센터,2019-08-01 ~ 2019-10-31
4,경기도,수원시,평동 행정복지센터 녹색가게 판매도우미,평동 자원봉사캠프,2019-08-01 ~ 2019-10-31
5,경기도,수원시,"어르신 책읽어드리기, 청소, 말벗하기, 식사보조 자원봉사활동",실버사랑요양원,2019-08-01 ~ 2019-10-31
6,경기도,수원시,수원 장애인 해야학교 이미용봉사,해야학교,2019-09-03 ~ 2019-11-28
7,경기도,수원시,"어르신 말벗과 돌봄, 노래, 이 미용, 웃음치료,레크레이션",힘찬노인복지센터,2019-08-01 ~ 2019-10-31
8,경기도,수원시,"어르신 말벗과 돌봄, 노래, 이 미용, 웃음치료,레크레이션 진행 및 보조",힘찬노인복지센터,2019-08-01 ~ 2019-10-31
9,경기도,수원시,"★청소년, 대학생, 기업 단체 환영★ 팔달노인복지관 경로식당 주방보조 봉사",팔달노인복지관,2019-08-19 ~ 2019-10-31
0,경기도,수원시,"★청소년, 대학생, 성인★ 팔달노인복지관 도시락 전달, 안부확인 봉사",팔달노인복지관,2019-08-19 ~ 2019-10-31
1,경기도,수원시,세계화장실협회 화장실문화 국제교류 업무,세계화장실협회,2019-08-01 ~ 2019-10-31
2,경기도,수원시,수원월드컵경기장 환경정화활동 봉사,(재)경기도수원월드컵경기장관리재단,2019-09-01 ~ 2019-10-31
3,경기도,수원시,수원월드컵경기장 환경정화활동 봉사,(재)경기도수원월드컵경기장관리재단,2019-09-01 ~ 2019-10-31
4,경기도,수원시,수원월드컵경기장 장애우 수영교실 자원봉사,(재)경기도수원월드컵경기장관리재단,2019-09-01 ~ 2019-10-31
5,경기도,수원시,수원월드컵경기장 장애우 축구교실 자원봉사,(재)경기도수원월드컵경기장관리재단,2019-09-01 ~ 2019-10-31
6,경기도,수원시,수원월드컵경기장 장애우 스내그골프교실 자원봉사,(재)경기도수원월드컵경기장관리재단,2019-09-01 ~ 2019-10-31
7,경기도,수원시,수원여자단기청소년쉼터 주방봉사,수원여자단기청소년쉼터,2019-08-08 ~ 2019-11-07
8,경기도,수원시,3세계 어린이를 위한 비누제작,늘채움작은도서관,2019-08-19 ~ 2019-11-16
9,경기도,수원시,노숙인및 독거노인 무료급식 봉사,두란노자원봉사센터,2019-09-01 ~ 2019-11-30
0,경기도,수원시,국제환경보호를 위한 천연비누제작 봉사활동및 교육,두란노자원봉사센터,2019-09-01 ~ 2019-11-30
1,경기도,수원시,제3세계 어린이를 위한 천연비누만들기,큰나무작은도서관,2019-09-01 ~ 2019-11-30
2,경기도,수원시,제3세계 어린이를 위한 천연비누만들기,큰나무작은도서관,2019-09-01 ~ 2019-11-30
3,경기도,수원시,장난감 소독 및 세척,경기수원시동부육아종합지원센터,2019-09-03 ~ 2019-11-30
4,경기도,수원시,천연비누 제작을 통한 봉사정신 함양 및 기부활동에 대한 인식에대한 교육 및 켐페인,솔로몬작은도서관,2019-09-21 ~ 2019-12-21
5,경기도,수원시,제3세계 어린이보건 위생을 위한 천연비누 제작및 교육,두란노자원봉사센터,2019-10-01 ~ 2019-12-29
6,경기도,수원시,제3세계 어린이 보건위생및 환경보호위한 천연비누제작활동및 봉사교육,두란노자원봉사센터,2019-10-01 ~ 2019-12-29
7,경기도,수원시,제3세계 어린이보건 위생을 위한 천연비누 제작및 교육,두란노자원봉사센터,2019-10-01 ~ 2019-12-29
